,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,D'Onta Foreman,TEN,21,69,2,31,1.5,38,1.8,2,10.5
1,Dontrell Hilliard,TEN,9,57,4,39,4.3,18,2.0,0,
2,Ryan Tannehill,TEN,2,-2,0,-2,-1.0,0,0.0,0,
4,Rex Burkhead,HOU,12,24,5,6,0.5,18,1.5,0,
5,David Johnson,HOU,5,28,2,16,3.2,12,2.4,1,5.0
6,Davis Mills,HOU,4,12,0,9,2.3,3,0.8,0,
