,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Aaron Rodgers,GNB,14,18,138,2,0,3,8,29,135.6,1,7,0,7,0,0,0,0,0,0,0
1,Jordan Love,GNB,10,17,134,1,2,1,8,62,64.0,1,-1,0,-1,0,0,0,0,0,1,0
2,AJ Dillon,GNB,0,0,0,0,0,0,0,0,,14,63,0,9,1,1,4,0,4,0,0
3,Patrick Taylor,GNB,0,0,0,0,0,0,0,0,,11,53,1,12,2,2,3,0,3,0,0
4,Allen Lazard,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,75,2,29,0,0
5,Josiah Deguara,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,66,1,62,0,0
6,Davante Adams,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,55,0,16,0,0
7,Dominique Dafney,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,26,0,26,0,0
8,Equanimeous St. Brown,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,22,0,18,0,0
9,Juwann Winfree,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,16,0,12,1,1
10,Amari Rodgers,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,5,0,5,0,0
11,Marquez Valdes-Scantling,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
12,Marcedes Lewis,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
13,Tyler Davis,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
16,Jared Goff,DET,21,30,238,2,0,1,8,36,115.7,0,0,0,0,0,0,0,0,0,0,0
17,Tom Kennedy,DET,1,1,75,1,0,0,0,75,158.3,0,0,0,0,2,2,16,0,11,0,0
18,Jack Fox,DET,0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0
19,Jamaal Williams,DET,0,0,0,0,0,0,0,0,,13,43,0,9,1,1,9,0,9,0,0
20,D'Andre Swift,DET,0,0,0,0,0,0,0,0,,7,30,1,14,5,4,16,0,6,0,0
21,Kalif Raymond,DET,0,0,0,0,0,0,0,0,,1,13,0,13,5,4,101,1,75,0,0
22,Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,1,12,0,12,10,8,109,1,28,0,0
23,Craig Reynolds,DET,0,0,0,0,0,0,0,0,,3,2,0,6,0,0,0,0,0,0,0
24,Brock Wright,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,51,1,36,0,0
25,Josh Reynolds,DET,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,11,0,11,0,0
26,Godwin Igwebuike,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
27,Tim Boyle,DET,0,0,0,0,0,0,0,0,,1,-1,0,-1,0,0,0,0,0,0,0
