,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Max Garcia,C,ARI,76,100%,0,0%,6,19%
1,Justin Pugh,G,ARI,76,100%,0,0%,6,19%
2,D.J. Humphries,T,ARI,76,100%,0,0%,6,19%
3,Rodney Hudson,C,ARI,76,100%,0,0%,0,0%
4,Kyler Murray,QB,ARI,76,100%,0,0%,0,0%
5,Kelvin Beachum,T,ARI,73,96%,0,0%,3,9%
6,Zach Ertz,TE,ARI,70,92%,0,0%,0,0%
7,Christian Kirk,WR,ARI,68,89%,0,0%,2,6%
8,A.J. Green,WR,ARI,68,89%,0,0%,0,0%
9,Antoine Wesley,WR,ARI,57,75%,0,0%,0,0%
10,James Conner,RB,ARI,46,61%,0,0%,0,0%
11,Eno Benjamin,RB,ARI,25,33%,0,0%,6,19%
12,Darrell Daniels,TE,ARI,24,32%,0,0%,17,53%
13,Greg Dortch,WR,ARI,12,16%,0,0%,7,22%
14,Jonathan Ward,RB,ARI,5,7%,0,0%,15,47%
15,Josh Jones,G,ARI,3,4%,0,0%,6,19%
16,David Wells,TE,ARI,3,4%,0,0%,0,0%
17,Andy Isabella,WR,ARI,2,3%,0,0%,3,9%
18,Jordan Hicks,LB,ARI,0,0%,58,100%,8,25%
19,Byron Murphy,CB,ARI,0,0%,58,100%,7,22%
20,Isaiah Simmons,LB,ARI,0,0%,58,100%,4,13%
21,Budda Baker,SS,ARI,0,0%,58,100%,3,9%
22,Jalen Thompson,FS,ARI,0,0%,55,95%,13,41%
23,Zach Allen,DE,ARI,0,0%,55,95%,1,3%
24,Antonio Hamilton,CB,ARI,0,0%,51,88%,9,28%
25,Chandler Jones,LB,ARI,0,0%,50,86%,0,0%
26,Markus Golden,LB,ARI,0,0%,43,74%,6,19%
27,Corey Peters,DT,ARI,0,0%,32,55%,0,0%
28,Rashard Lawrence,NT,ARI,0,0%,29,50%,7,22%
29,Breon Borders,CB,ARI,0,0%,18,31%,6,19%
30,Leki Fotu,DT,ARI,0,0%,17,29%,14,44%
31,Devon Kennard,LB,ARI,0,0%,15,26%,0,0%
32,Michael Dogbe,DE,ARI,0,0%,14,24%,8,25%
33,Dennis Gardeck,LB,ARI,0,0%,12,21%,26,81%
34,Zaven Collins,LB,ARI,0,0%,8,14%,18,56%
35,Kevin Peterson,CB,ARI,0,0%,4,7%,0,0%
36,Joe Walker,LB,ARI,0,0%,3,5%,24,75%
37,Chris Banjo,FS,ARI,0,0%,0,0%,24,75%
38,Charles Washington,FS,ARI,0,0%,0,0%,16,50%
39,Deionte Thompson,SS,ARI,0,0%,0,0%,14,44%
40,Victor Dimukeje,LB,ARI,0,0%,0,0%,13,41%
41,Matt Prater,K,ARI,0,0%,0,0%,13,41%
42,Tahir Whitehead,LB,ARI,0,0%,0,0%,12,38%
43,Aaron Brewer,LS,ARI,0,0%,0,0%,10,31%
44,Andy Lee,P,ARI,0,0%,0,0%,10,31%
45,Sean Harlow,G,ARI,0,0%,0,0%,6,19%
46,Marcus Henry,C,ARI,0,0%,0,0%,3,9%
0,Phil Haynes,G,SEA,58,100%,0,0%,6,19%
1,Damien Lewis,G,SEA,58,100%,0,0%,6,19%
2,Jake Curhan,T,SEA,58,100%,0,0%,6,19%
3,Russell Wilson,QB,SEA,58,100%,0,0%,0,0%
