,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Brandon Parker,T,LVR,80,100%,0,0%,7,21%
1,Kolton Miller,T,LVR,80,100%,0,0%,7,21%
2,Alex Leatherwood,T,LVR,80,100%,0,0%,7,21%
3,Andre James,C,LVR,80,100%,0,0%,0,0%
4,John Simpson,G,LVR,75,94%,0,0%,7,21%
5,Derek Carr,QB,LVR,75,94%,0,0%,0,0%
6,Zay Jones,WR,LVR,71,89%,0,0%,1,3%
7,Darren Waller,TE,LVR,62,78%,0,0%,1,3%
8,Josh Jacobs,RB,LVR,57,71%,0,0%,1,3%
9,Bryan Edwards,WR,LVR,56,70%,0,0%,1,3%
10,Hunter Renfrow,WR,LVR,51,64%,0,0%,4,12%
11,Foster Moreau,TE,LVR,49,61%,0,0%,20,61%
12,Jalen Richard,RB,LVR,24,30%,0,0%,2,6%
13,Derek Carrier,TE,LVR,12,15%,0,0%,28,85%
14,DeSean Jackson,WR,LVR,8,10%,0,0%,0,0%
15,Marcus Mariota,QB,LVR,7,9%,0,0%,0,0%
16,Lester Cotton,G,LVR,5,6%,0,0%,0,0%
17,Tyron Johnson,WR,LVR,4,5%,0,0%,9,27%
18,Sutton Smith,FB,LVR,4,5%,0,0%,5,15%
19,Trevon Moehrig,FS,LVR,0,0%,93,100%,14,43%
20,Roderic Teamer,CB,LVR,0,0%,93,100%,8,24%
21,Casey Hayward,CB,LVR,0,0%,93,100%,0,0%
22,Nate Hobbs,CB,LVR,0,0%,82,88%,12,36%
23,Maxx Crosby,DE,LVR,0,0%,82,88%,5,15%
24,Yannick Ngakoue,DE,LVR,0,0%,75,81%,0,0%
25,Denzel Perryman,LB,LVR,0,0%,74,80%,0,0%
26,Divine Deablo,LB,LVR,0,0%,66,71%,9,27%
27,Solomon Thomas,DT,LVR,0,0%,58,62%,5,15%
28,Brandon Facyson,CB,LVR,0,0%,50,54%,13,40%
29,Quinton Jefferson,DT,LVR,0,0%,50,54%,5,15%
30,Desmond Trufant,CB,LVR,0,0%,43,46%,2,6%
31,Darius Philon,DT,LVR,0,0%,35,38%,3,9%
32,Dallin Leavitt,FS,LVR,0,0%,33,35%,26,79%
33,Johnathan Hankins,NT,LVR,0,0%,29,31%,1,3%
34,Clelin Ferrell,DE,LVR,0,0%,25,27%,5,15%
35,K.J. Wright,LB,LVR,0,0%,22,24%,0,0%
36,Malcolm Koonce,DE,LVR,0,0%,15,16%,3,9%
37,Kyle Wilber,LB,LVR,0,0%,4,4%,25,76%
38,Keisean Nixon,CB,LVR,0,0%,1,1%,20,61%
39,Cory Littleton,LB,LVR,0,0%,0,0%,17,52%
40,William Compton,LB,LVR,0,0%,0,0%,17,52%
41,Tyree Gillespie,SS,LVR,0,0%,0,0%,16,49%
42,Daniel Carlson,K,LVR,0,0%,0,0%,15,46%
43,Trent Sieg,LS,LVR,0,0%,0,0%,11,33%
44,AJ Cole III,P,LVR,0,0%,0,0%,11,33%
45,Nick Martin,C,LVR,0,0%,0,0%,7,21%
46,Jermaine Eluemunor,G,LVR,0,0%,0,0%,7,21%
47,Peyton Barber,RB,LVR,0,0%,0,0%,5,15%
0,Rashawn Slater,T,LAC,93,100%,0,0%,5,15%
1,Storm Norton,T,LAC,93,100%,0,0%,5,15%
2,Matt Feiler,G,LAC,93,100%,0,0%,5,15%
3,Michael Schofield,G,LAC,93,100%,0,0%,4,12%
4,Corey Linsley,C,LAC,93,100%,0,0%,0,0%
5,Justin Herbert,QB,LAC,93,100%,0,0%,0,0%
6,Keenan Allen,WR,LAC,82,88%,0,0%,0,0%
7,Austin Ekeler,RB,LAC,78,84%,0,0%,0,0%
8,Mike Williams,WR,LAC,67,72%,0,0%,0,0%
9,Jared Cook,TE,LAC,65,70%,0,0%,0,0%
10,Josh Palmer,WR,LAC,56,60%,0,0%,9,27%
11,Jalen Guyton,WR,LAC,50,54%,0,0%,8,24%
12,Stephen Anderson,TE,LAC,25,27%,0,0%,21,64%
13,Tre' McKitty,TE,LAC,22,24%,0,0%,4,12%
14,Justin Jackson,RB,LAC,17,18%,0,0%,9,27%
15,Andre Roberts,WR,LAC,3,3%,0,0%,12,37%
16,Nasir Adderley,FS,LAC,0,0%,80,100%,5,15%
17,Derwin James,FS,LAC,0,0%,80,100%,0,0%
18,Michael Davis,CB,LAC,0,0%,79,99%,0,0%
19,Asante Samuel Jr.,CB,LAC,0,0%,74,93%,7,21%
20,Joey Bosa,LB,LAC,0,0%,72,90%,0,0%
21,Chris Harris Jr.,CB,LAC,0,0%,66,83%,0,0%
22,Justin Jones,DT,LAC,0,0%,58,73%,6,18%
23,Jerry Tillery,DT,LAC,0,0%,58,73%,0,0%
24,Uchenna Nwosu,LB,LAC,0,0%,58,73%,0,0%
25,Kyzir White,LB,LAC,0,0%,57,71%,4,12%
26,Kenneth Murray,LB,LAC,0,0%,44,55%,0,0%
27,Linval Joseph,NT,LAC,0,0%,32,40%,7,21%
28,Kyler Fackrell,LB,LAC,0,0%,29,36%,13,40%
29,Drue Tranquill,LB,LAC,0,0%,29,36%,13,40%
30,Alohi Gilman,SS,LAC,0,0%,23,29%,21,64%
31,Christian Covington,NT,LAC,0,0%,23,29%,7,21%
