,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Michael Pierce,,,1,0,0.0%,,,0.0,,39.6,,,,0,0,0,,0,,0,
1,Artie Burns,CHI,0,4,4,100.0%,53,13.3,13.3,1,158.3,22.8,49,4,0,0,0,0.0,0,3,0,0.0%
2,Roquan Smith,CHI,0,2,2,100.0%,10,5.0,5.0,0,87.5,2.5,5,5,1,0,0,0.0,0,6,0,0.0%
3,Eddie Jackson,CHI,0,3,2,66.7%,71,35.5,23.7,1,149.3,24.0,66,5,2,0,0,0.0,0,5,0,0.0%
4,Jaylon Johnson,CHI,0,3,2,66.7%,40,20.0,13.3,0,109.7,12.0,35,5,0,0,0,0.0,0,2,0,0.0%
5,Deon Bush,CHI,0,1,1,100.0%,3,3.0,3.0,0,79.2,3.0,3,0,1,0,0,0.0,0,4,0,0.0%
6,Marqui Christian,CHI,0,1,1,100.0%,44,44.0,44.0,1,158.3,33.0,33,11,1,0,0,0.0,0,0,0,
7,Alec Ogletree,CHI,0,3,1,33.3%,-3,-3.0,-1.0,0,42.4,4.3,-6,3,0,0,0,0.0,0,4,0,0.0%
8,Tashaun Gipson,CHI,0,2,1,50.0%,9,9.0,4.5,0,62.5,2.0,0,9,0,0,0,0.0,0,3,1,25.0%
9,Thomas Graham,CHI,0,1,1,100.0%,4,4.0,4.0,0,83.3,2.0,2,2,0,0,0,0.0,0,1,0,0.0%
10,Kindle Vildor,CHI,0,1,1,100.0%,19,19.0,19.0,0,118.7,20.0,20,-1,0,0,0,0.0,0,1,0,0.0%
11,Bilal Nichols,CHI,0,0,0,,,,,,,,,,0,0,2,0.5,3,5,0,0.0%
12,Angelo Blackson,CHI,0,0,0,,,,,,,,,,0,0,1,1.0,2,1,0,0.0%
13,Mario Edwards,CHI,0,0,0,,,,,,,,,,0,0,1,0.5,2,1,0,0.0%
14,Bruce Irvin,CHI,0,0,0,,,,,,,,,,4,0,1,0.0,1,1,0,0.0%
15,Trevis Gipson,CHI,0,0,0,,,,,,,,,,0,0,0,0.5,1,4,0,0.0%
16,Robert Quinn,CHI,0,0,0,,,,,,,,,,0,0,0,0.5,1,1,0,0.0%
18,Nick Vigil,MIN,0,9,8,88.9%,76,9.5,8.4,0,101.9,2.6,24,52,7,1,0,0.0,1,7,1,12.5%
19,Cameron Dantzler,MIN,0,12,7,58.3%,48,6.9,4.0,0,67.4,6.1,26,22,0,0,0,0.0,0,9,0,0.0%
20,Anthony Barr,MIN,0,8,6,75.0%,76,12.7,9.5,1,143.7,4.9,19,57,9,1,0,2.0,3,11,0,0.0%
21,Patrick Peterson,MIN,1,6,5,83.3%,44,8.8,7.3,0,57.6,13.5,43,1,0,0,0,0.0,0,7,1,12.5%
22,Josh Metellus,MIN,0,4,2,50.0%,31,15.5,7.8,0,76.0,15.5,26,5,1,1,0,0.0,1,6,0,0.0%
23,Parry Nickerson,MIN,0,2,2,100.0%,19,9.5,9.5,0,106.2,3.0,6,13,0,0,0,0.0,0,1,2,66.7%
24,D.J. Wonnum,MIN,0,1,1,100.0%,5,5.0,5.0,0,87.5,-1.0,-1,6,0,1,0,2.0,3,7,1,12.5%
25,Armon Watts,MIN,0,1,1,100.0%,7,7.0,7.0,0,95.8,0.0,0,7,0,1,1,0.0,2,3,0,0.0%
26,Harrison Smith,MIN,0,2,1,50.0%,11,11.0,5.5,0,66.7,8.5,11,0,8,0,0,0.0,0,6,0,0.0%
27,Kenny Willekes,MIN,0,0,0,,,,,,,,,,0,0,1,2.0,3,3,1,25.0%
28,Dalvin Tomlinson,MIN,0,0,0,,,,,,,,,,0,1,0,1.0,2,6,0,0.0%
29,T.Y. McGill,MIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
30,James Lynch,MIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,1,33.3%
31,Xavier Woods,MIN,0,0,0,,,,,,,,,,0,0,0,0.0,0,7,1,12.5%
