,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Jonathan Taylor,IND,15,77,3,28,1.9,49,3.3,1,15.0
1,Carson Wentz,IND,3,17,1,14,4.7,3,1.0,0,
3,Dare Ogunbowale,JAX,11,30,1,10,0.9,20,1.8,0,
4,Trevor Lawrence,JAX,10,17,3,5,0.5,12,1.2,0,
5,Ryquell Armstead,JAX,9,52,2,27,3.0,25,2.8,0,
6,Mekhi Sargent,JAX,1,2,,0,0.0,2,2.0,0,
