,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Andy Dalton,CHI,33,48,325,17,30.9,314,6.5,150,4.5,3.1,175,5.3,1,2.2%,7,15.2%,7,19,6,3,16,28.6%,1,7.0
2,Kirk Cousins,MIN,14,22,250,8,32.0,295,13.4,207,14.8,9.4,43,3.1,2,9.5%,2,9.5%,3,9,0,5,8,32.0%,0,
