,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Patrick Mahomes,KAN,9,54,3,54,6.0,0,0.0,0,
1,Derrick Gore,KAN,7,30,,22,3.1,8,1.1,0,
2,Darrel Williams,KAN,7,17,2,11,1.6,6,0.9,0,
3,Jerick McKinnon,KAN,5,24,0,16,3.2,8,1.6,0,
4,Mecole Hardman,KAN,1,10,1,7,7.0,3,3.0,0,
6,Melvin Gordon,DEN,12,110,2,24,2.0,86,7.2,0,
7,Javonte Williams,DEN,12,46,3,23,1.9,23,1.9,0,
8,Drew Lock,DEN,4,35,3,32,8.0,3,0.8,0,
