,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Austin Ekeler,LAC,16,64,4,22,1.4,42,2.6,1,16.0
1,Justin Jackson,LAC,3,20,1,6,2.0,14,4.7,0,
2,Justin Herbert,LAC,2,1,0,1,0.5,0,0.0,0,
4,Josh Jacobs,LVR,26,132,7,47,1.8,85,3.3,3,8.7
5,Marcus Mariota,LVR,4,23,1,12,3.0,11,2.8,0,
6,Jalen Richard,LVR,2,24,1,17,8.5,7,3.5,0,
7,Derek Carr,LVR,1,-1,0,-1,-1.0,0,0.0,0,
8,Hunter Renfrow,LVR,1,-4,0,-4,-4.0,0,0.0,0,
