,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Daryl Williams,T,BUF,82,100%,0,0%,5,15%
1,Dion Dawkins,T,BUF,82,100%,0,0%,5,15%
2,Ryan Bates,C,BUF,82,100%,0,0%,5,15%
3,Spencer Brown,T,BUF,82,100%,0,0%,0,0%
4,Josh Allen,QB,BUF,77,94%,0,0%,0,0%
5,Mitch Morse,C,BUF,77,94%,0,0%,0,0%
6,Dawson Knox,TE,BUF,75,91%,0,0%,0,0%
7,Gabriel Davis,WR,BUF,75,91%,0,0%,0,0%
8,Stefon Diggs,WR,BUF,67,82%,0,0%,0,0%
9,Devin Singletary,RB,BUF,62,76%,0,0%,0,0%
10,Cole Beasley,WR,BUF,42,51%,0,0%,0,0%
11,Isaiah McKenzie,WR,BUF,22,27%,0,0%,7,21%
12,Tommy Doyle,T,BUF,19,23%,0,0%,5,15%
13,Reggie Gilliam,FB,BUF,18,22%,0,0%,32,94%
14,Zack Moss,RB,BUF,18,22%,0,0%,0,0%
15,Jake Kumerow,WR,BUF,10,12%,0,0%,27,80%
16,Jon Feliciano,G,BUF,6,7%,0,0%,5,15%
17,Mitchell Trubisky,QB,BUF,5,6%,0,0%,0,0%
18,Matt Breida,RB,BUF,1,1%,0,0%,5,15%
19,Dane Jackson,CB,BUF,0,0%,46,100%,2,6%
20,Micah Hyde,FS,BUF,0,0%,43,93%,9,27%
21,Jordan Poyer,SS,BUF,0,0%,43,93%,2,6%
22,Levi Wallace,CB,BUF,0,0%,43,93%,2,6%
23,Tremaine Edmunds,LB,BUF,0,0%,43,93%,2,6%
24,Taron Johnson,CB,BUF,0,0%,43,93%,0,0%
25,Matt Milano,LB,BUF,0,0%,43,93%,0,0%
26,Harrison Phillips,DT,BUF,0,0%,29,63%,5,15%
27,Ed Oliver,DT,BUF,0,0%,26,57%,0,0%
28,Gregory Rousseau,DE,BUF,0,0%,24,52%,2,6%
29,Jerry Hughes,DE,BUF,0,0%,21,46%,0,0%
30,Vernon Butler,DT,BUF,0,0%,19,41%,2,6%
31,Mario Addison,DE,BUF,0,0%,19,41%,0,0%
32,Carlos Basham,DE,BUF,0,0%,17,37%,0,0%
33,Star Lotulelei,DT,BUF,0,0%,15,33%,2,6%
34,A.J. Epenesa,DE,BUF,0,0%,14,30%,15,44%
35,Tyler Matakevich,LB,BUF,0,0%,3,7%,29,86%
36,Siran Neal,CB,BUF,0,0%,3,7%,27,80%
37,Jaquan Johnson,FS,BUF,0,0%,3,7%,27,80%
38,Cameron Lewis,CB,BUF,0,0%,3,7%,16,47%
39,A.J. Klein,LB,BUF,0,0%,3,7%,13,38%
40,Damar Hamlin,SS,BUF,0,0%,3,7%,5,15%
41,Andre Smith,LB,BUF,0,0%,0,0%,27,80%
42,Tyrel Dodson,LB,BUF,0,0%,0,0%,27,80%
43,Taiwan Jones,RB,BUF,0,0%,0,0%,22,65%
44,Matt Haack,P,BUF,0,0%,0,0%,13,38%
45,Reid Ferguson,LS,BUF,0,0%,0,0%,13,38%
46,Tyler Bass,K,BUF,0,0%,0,0%,10,29%
47,Cody Ford,G,BUF,0,0%,0,0%,5,15%
0,Alijah Vera-Tucker,G,NYJ,46,100%,0,0%,2,6%
1,Laurent Duvernay-Tardif,G,NYJ,46,100%,0,0%,2,6%
2,Dan Feeney,G,NYJ,46,100%,0,0%,2,6%
