,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Taylor Heinicke,WAS,9,18,120,4,19.0,144,8.0,61,6.8,3.4,59,6.6,0,0.0%,6,33.3%,3,4,2,2,7,31.8%,1,3.0
2,Jake Fromm,NYG,15,31,103,4,11.8,215,6.9,40,2.7,1.3,63,4.2,1,3.3%,9,30.0%,3,15,0,3,6,16.2%,3,16.7
