,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Jimmy Garoppolo,SFO,23,32,316,14,40.0,282,8.8,144,6.3,4.5,172,7.5,1,3.2%,4,12.9%,3,10,1,2,6,17.1%,0,
1,Deebo Samuel,SFO,1,1,24,1,100.0,24,24.0,24,24.0,24.0,0,0.0,0,0.0%,0,0.0%,0,1,0,1,1,100.0%,0,
3,Matthew Stafford,LAR,21,32,238,12,32.4,278,8.7,170,8.1,5.3,68,3.2,0,0.0%,9,28.1%,5,6,3,6,14,37.8%,0,
