,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Mecole Hardman,KAN,0,0,,0,0,1,5,5.0,0,5
3,Aaron Patrick,DEN,1,0,0.0,0,0,0,0,,0,0
