,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Cody Barton,SEA,0,8,7,87.5%,69,9.9,8.6,0,102.6,10.4,43,26,0,1,0,0.0,1,11,2,15.4%
1,Jordyn Brooks,SEA,0,6,5,83.3%,73,14.6,12.2,1,156.9,5.2,31,42,3,1,0,0.0,1,20,1,4.8%
2,Sidney Jones,SEA,0,9,5,55.6%,28,5.6,3.1,0,61.3,5.6,12,16,0,0,0,0.0,0,6,1,14.3%
3,D.J. Reed,SEA,0,6,3,50.0%,7,2.3,1.2,0,56.2,4.8,-11,18,0,0,0,0.0,0,5,0,0.0%
4,Quandre Diggs,SEA,0,2,2,100.0%,20,10.0,10.0,0,108.3,7.0,14,6,1,0,0,0.0,0,3,0,0.0%
5,Josh Jones,SEA,0,4,2,50.0%,21,10.5,5.3,0,65.6,17.3,21,0,0,0,0,0.0,0,10,0,0.0%
6,Ugo Amadi,SEA,0,1,1,100.0%,1,1.0,1.0,0,79.2,-8.0,-8,9,0,0,0,0.0,0,3,0,0.0%
7,L.J. Collier,SEA,0,1,1,100.0%,9,9.0,9.0,0,104.2,5.0,5,4,0,0,0,0.0,0,1,1,50.0%
8,Rasheem Green,SEA,0,1,1,100.0%,8,8.0,8.0,0,100.0,-4.0,-4,12,0,0,0,0.0,0,3,0,0.0%
9,Carlos Dunlap,SEA,0,0,0,,,,,,,,,,0,1,1,2.0,4,4,0,0.0%
10,Poona Ford,SEA,0,0,0,,,,,,,,,,0,2,0,1.5,4,4,0,0.0%
11,Darrell Taylor,SEA,0,0,0,,,,,,,,,,1,2,0,0.5,3,2,1,33.3%
12,Benson Mayowa,SEA,0,0,0,,,,,,,,,,0,2,0,0.0,2,0,0,
13,Robert Nkemdiche,SEA,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,1,50.0%
14,Kerry Hyder,SEA,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
16,Jalen Thompson,ARI,1,6,4,66.7%,98,24.5,16.3,1,109.7,17.2,77,21,0,0,0,0.0,0,6,1,14.3%
17,Antonio Hamilton,ARI,0,8,4,50.0%,47,11.8,5.9,0,68.2,12.9,29,18,1,0,0,0.0,0,5,1,16.7%
18,Breon Borders,ARI,0,3,2,66.7%,17,8.5,5.7,1,120.8,7.3,15,2,0,0,0,0.0,0,3,0,0.0%
19,Chandler Jones,ARI,0,1,1,100.0%,17,17.0,17.0,0,118.7,8.0,8,9,4,1,1,1.0,3,2,2,50.0%
20,Jordan Hicks,ARI,0,2,1,50.0%,23,23.0,11.5,0,91.7,12.0,7,16,3,0,1,0.0,1,5,0,0.0%
21,Byron Murphy,ARI,0,1,1,100.0%,2,2.0,2.0,0,79.2,-4.0,-4,6,2,0,0,0.0,0,3,0,0.0%
22,Isaiah Simmons,ARI,0,3,1,33.3%,25,25.0,8.3,1,104.2,9.7,19,6,3,0,0,0.0,0,5,0,0.0%
23,Budda Baker,ARI,0,1,1,100.0%,9,9.0,9.0,0,104.2,7.0,7,2,1,0,0,0.0,0,3,1,25.0%
24,Markus Golden,ARI,0,0,0,,,,,,,,,,2,2,0,0.0,2,3,0,0.0%
25,Dennis Gardeck,ARI,0,0,0,,,,,,,,,,3,0,2,0.0,2,0,1,100.0%
26,Zach Allen,ARI,0,0,0,,,,,,,,,,0,0,2,0.0,2,3,0,0.0%
27,Devon Kennard,ARI,0,0,0,,,,,,,,,,2,0,0,0.0,0,3,1,25.0%
28,Zaven Collins,ARI,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
29,Kevin Peterson,ARI,0,1,0,0.0%,,,0.0,,39.6,26.0,,,0,0,0,0.0,0,1,0,0.0%
