,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Nyheim Hines,IND,0,0,,0,0,1,7,7.0,0,7
1,Isaiah Rodgers,IND,3,99,33.0,0,41,0,0,,0,0
