,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Justin Herbert,LAC,34,64,383,3,1,3,28,47,80.4,2,1,0,2,0,0,0,0,0,0,0
1,Austin Ekeler,LAC,0,0,0,0,0,0,0,0,,16,64,1,14,12,5,35,1,14,0,0
2,Justin Jackson,LAC,0,0,0,0,0,0,0,0,,3,20,0,11,1,0,0,0,0,0,0
3,Mike Williams,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,17,9,119,1,47,0,0
4,Jared Cook,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,80,0,42,0,0
5,Keenan Allen,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,52,0,14,0,0
6,Jalen Guyton,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,52,0,17,0,0
7,Josh Palmer,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,45,1,23,0,0
8,Tre' McKitty,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
11,Derek Carr,LVR,20,36,186,2,0,3,18,44,88.4,1,-1,0,-1,0,0,0,0,0,1,0
12,Marcus Mariota,LVR,1,1,4,0,0,0,0,4,83.3,4,23,0,15,0,0,0,0,0,0,0
13,Josh Jacobs,LVR,0,0,0,0,0,0,0,0,,26,132,1,28,2,2,12,0,8,0,0
14,Jalen Richard,LVR,0,0,0,0,0,0,0,0,,2,24,0,23,2,2,3,0,8,0,0
15,Bryan Edwards,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,63,0,30,0,0
16,Foster Moreau,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,50,0,44,1,0
17,Zay Jones,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,27,0,11,0,0
18,Darren Waller,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,9,2,22,0,18,0,0
19,Hunter Renfrow,LVR,0,0,0,0,0,0,0,0,,1,-4,0,-4,5,4,13,2,12,0,0
