,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,David Montgomery,CHI,20,72,4,36,1.8,36,1.8,0,
1,Khalil Herbert,CHI,4,11,1,5,1.3,6,1.5,0,
2,Andy Dalton,CHI,1,7,0,7,7.0,0,0.0,0,
4,Dalvin Cook,MIN,14,79,3,62,4.4,17,1.2,0,
5,Alexander Mattison,MIN,5,18,,11,2.2,7,1.4,0,
6,Kirk Cousins,MIN,1,-1,0,-1,-1.0,0,0.0,0,
7,Justin Jefferson,MIN,1,4,0,2,2.0,2,2.0,0,
8,Kene Nwangwu,MIN,1,4,,2,2.0,2,2.0,0,
