,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Gunner Olszewski,NWE,1,24,24.0,0,24,2,20,10.0,0,11
3,Phillip Lindsay,MIA,2,38,19.0,0,20,0,0,,0,0
