,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Kevin Zeitler,G,BAL,71,100%,0,0%,3,9%
1,Alejandro Villanueva,T,BAL,71,100%,0,0%,3,9%
2,Bradley Bozeman,C,BAL,71,100%,0,0%,3,9%
3,Ben Cleveland,G,BAL,71,100%,0,0%,3,9%
4,Tyler Huntley,QB,BAL,71,100%,0,0%,0,0%
5,Mark Andrews,TE,BAL,66,93%,0,0%,0,0%
6,Rashod Bateman,WR,BAL,62,87%,0,0%,0,0%
7,Patrick Mekari,G,BAL,60,85%,0,0%,0,0%
8,Marquise Brown,WR,BAL,58,82%,0,0%,0,0%
9,Latavius Murray,RB,BAL,39,55%,0,0%,0,0%
10,Eric Tomlinson,TE,BAL,37,52%,0,0%,16,50%
11,Devonta Freeman,RB,BAL,27,38%,0,0%,0,0%
12,Sammy Watkins,WR,BAL,21,30%,0,0%,0,0%
13,Josh Oliver,TE,BAL,19,27%,0,0%,11,34%
14,Devin Duvernay,WR,BAL,18,25%,0,0%,13,41%
15,David Sharpe,T,BAL,11,15%,0,0%,3,9%
16,Tylan Wallace,WR,BAL,5,7%,0,0%,3,9%
17,Ty'Son Williams,RB,BAL,2,3%,0,0%,9,28%
18,Trystan Colon-Castillo,C,BAL,1,1%,0,0%,0,0%
19,Chuck Clark,SS,BAL,0,0%,76,100%,7,22%
20,Jimmy Smith,CB,BAL,0,0%,76,100%,0,0%
21,Brandon Stephens,FS,BAL,0,0%,65,86%,15,47%
22,Patrick Queen,LB,BAL,0,0%,58,76%,0,0%
23,Calais Campbell,DE,BAL,0,0%,57,75%,10,31%
24,Kevon Seymour,CB,BAL,0,0%,53,70%,11,34%
25,Justin Houston,LB,BAL,0,0%,50,66%,0,0%
26,Tyus Bowser,LB,BAL,0,0%,46,61%,0,0%
27,Josh Bynes,LB,BAL,0,0%,45,59%,0,0%
28,Pernell McPhee,LB,BAL,0,0%,41,54%,0,0%
29,Geno Stone,SS,BAL,0,0%,38,50%,25,78%
30,Brandon Williams,NT,BAL,0,0%,35,46%,6,19%
31,Jaylon Ferguson,LB,BAL,0,0%,33,43%,7,22%
32,Justin Madubuike,DT,BAL,0,0%,32,42%,0,0%
33,Tavon Young,CB,BAL,0,0%,31,41%,0,0%
34,Chris Westry,CB,BAL,0,0%,26,34%,18,56%
35,Justin Ellis,DT,BAL,0,0%,20,26%,7,22%
36,Chris Board,LB,BAL,0,0%,18,24%,29,91%
37,Tony Jefferson,SS,BAL,0,0%,18,24%,8,25%
38,Broderick Washington Jr.,DT,BAL,0,0%,16,21%,7,22%
39,Kristian Welch,LB,BAL,0,0%,2,3%,29,91%
40,Anthony Levine,SS,BAL,0,0%,0,0%,29,91%
41,Malik Harrison,LB,BAL,0,0%,0,0%,22,69%
42,Miles Boykin,WR,BAL,0,0%,0,0%,22,69%
43,Sam Koch,P,BAL,0,0%,0,0%,11,34%
44,Nick Moore,LS,BAL,0,0%,0,0%,11,34%
45,Justin Tucker,K,BAL,0,0%,0,0%,7,22%
46,Jaryd Jones-Smith,T,BAL,0,0%,0,0%,3,9%
0,Chukwuma Okorafor,T,PIT,76,100%,0,0%,4,13%
1,J.C. Hassenauer,C,PIT,76,100%,0,0%,4,13%
2,Joe Haeg,T,PIT,76,100%,0,0%,1,3%
3,Ben Roethlisberger,QB,PIT,76,100%,0,0%,0,0%
4,John Leglue,T,PIT,76,100%,0,0%,0,0%
5,Trai Turner,G,PIT,76,100%,0,0%,0,0%
6,Chase Claypool,WR,PIT,69,91%,0,0%,0,0%
7,Diontae Johnson,WR,PIT,65,86%,0,0%,0,0%
8,Ray-Ray McCloud,WR,PIT,50,66%,0,0%,12,38%
9,Pat Freiermuth,TE,PIT,50,66%,0,0%,3,9%
10,Zach Gentry,TE,PIT,44,58%,0,0%,5,16%
11,Najee Harris,RB,PIT,40,53%,0,0%,0,0%
12,Benny Snell Jr.,RB,PIT,29,38%,0,0%,15,47%
13,Kevin Rader,TE,PIT,11,14%,0,0%,10,31%
14,Derek Watt,FB,PIT,8,11%,0,0%,20,63%
15,Kalen Ballage,RB,PIT,7,9%,0,0%,12,38%
16,Cody White,WR,PIT,7,9%,0,0%,10,31%
17,Minkah Fitzpatrick,SS,PIT,0,0%,71,100%,3,9%
18,Terrell Edmunds,SS,PIT,0,0%,71,100%,3,9%
19,Cameron Sutton,CB,PIT,0,0%,71,100%,3,9%
20,Alex Highsmith,LB,PIT,0,0%,68,96%,3,9%
21,Ahkello Witherspoon,CB,PIT,0,0%,62,87%,3,9%
22,T.J. Watt,LB,PIT,0,0%,61,86%,1,3%
23,Cameron Heyward,DT,PIT,0,0%,60,85%,5,16%
24,Chris Wormley,DE,PIT,0,0%,57,80%,4,13%
25,Devin Bush Jr.,LB,PIT,0,0%,49,69%,3,9%
26,Robert Spillane,LB,PIT,0,0%,48,68%,14,44%
27,Montravius Adams,DE,PIT,0,0%,35,49%,3,9%
28,Joe Schobert,LB,PIT,0,0%,29,41%,1,3%
29,Joe Haden,CB,PIT,0,0%,26,37%,0,0%
30,Arthur Maulet,CB,PIT,0,0%,18,25%,8,25%
31,Isaiahh Loudermilk,DE,PIT,0,0%,14,20%,2,6%
32,Marcus Allen,LB,PIT,0,0%,8,11%,25,78%
33,Derrek Tuszka,LB,PIT,0,0%,7,10%,24,75%
34,Tre Norwood,FS,PIT,0,0%,7,10%,10,31%
35,Henry Mondeaux,DE,PIT,0,0%,7,10%,7,22%
36,Miles Killebrew,FS,PIT,0,0%,6,8%,25,78%
37,Taco Charlton,DE,PIT,0,0%,6,8%,0,0%
38,Ulysees Gilbert,LB,PIT,0,0%,0,0%,25,78%
39,James Pierre,CB,PIT,0,0%,0,0%,21,66%
40,Justin Layne,CB,PIT,0,0%,0,0%,21,66%
41,Christian Kuntz,LS,PIT,0,0%,0,0%,12,38%
42,Pressley Harvin III,P,PIT,0,0%,0,0%,12,38%
43,Chris Boswell,K,PIT,0,0%,0,0%,9,28%
44,Rashaad Coward,T,PIT,0,0%,0,0%,4,13%
45,Zach Banner,T,PIT,0,0%,0,0%,4,13%
