,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Dak Prescott,DAL,21,27,295,13,46.4,228,8.4,208,9.9,7.7,87,4.1,0,0.0%,4,15.4%,1,6,2,1,4,14.3%,0,
1,Cooper Rush,DAL,1,1,10,,,6,6.0,6,6.0,6.0,4,4.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,
3,Gardner Minshew II,PHI,19,33,186,11,30.6,209,6.3,81,4.3,2.5,105,5.5,5,15.6%,7,21.9%,3,13,6,3,12,30.8%,3,3.3
4,Greg Ward,PHI,1,1,2,,,-1,-1.0,-1,-1.0,-1.0,3,3.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,
