,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Carson Wentz,IND,17,29,185,1,1,6,46,33,74.6,3,17,0,10,0,0,0,0,0,1,1
1,Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,15,77,0,23,4,3,18,0,11,0,0
2,Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,64,1,21,0,0
3,T.Y. Hilton,IND,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,39,0,33,0,0
4,Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,27,0,18,0,0
5,Nyheim Hines,IND,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,19,0,10,1,0
6,Jack Doyle,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,0,11,0,0
7,Zach Pascal,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0
8,Parris Campbell,IND,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0
11,Trevor Lawrence,JAX,23,32,223,2,0,1,6,29,111.8,10,17,0,8,0,0,0,0,0,0,0
12,Ryquell Armstead,JAX,0,0,0,0,0,0,0,0,,9,52,0,26,2,2,10,0,9,0,0
13,Dare Ogunbowale,JAX,0,0,0,0,0,0,0,0,,11,30,0,12,6,3,25,0,11,0,0
14,Mekhi Sargent,JAX,0,0,0,0,0,0,0,0,,1,2,0,2,1,0,0,0,0,0,0
15,Marvin Jones,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,88,1,29,0,0
16,Laviska Shenault Jr.,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,62,0,18,0,0
17,Laquon Treadwell,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,24,1,14,0,0
18,Jacob Hollister,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,14,0,7,0,0
