,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Ezekiel Elliott,DAL,18,87,4,79,4.4,8,0.4,0,
1,Corey Clement,DAL,7,58,3,26,3.7,32,4.6,1,7.0
2,JaQuan Hardy,DAL,3,26,1,12,4.0,14,4.7,0,
3,Cooper Rush,DAL,3,-4,,-4,-1.3,0,0.0,0,
4,Ito Smith,DAL,1,4,1,4,4.0,0,0.0,0,
6,Jason Huntley,PHI,13,51,2,38,2.9,13,1.0,0,
7,Kenneth Gainwell,PHI,12,78,6,70,5.8,8,0.7,0,
8,Gardner Minshew II,PHI,5,10,1,10,2.0,0,0.0,0,
9,Jalen Reagor,PHI,3,10,0,7,2.3,3,1.0,0,
