,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Deonte Harris,NOR,2,36,18.0,0,27,0,0,,0,0
1,Tony Jones,NOR,1,5,5.0,0,5,0,0,,0,0
4,Avery Williams,ATL,3,85,28.3,0,36,1,12,12.0,0,12
5,Daren Bates,ATL,1,8,8.0,0,8,0,0,,0,0
