,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Ray-Ray McCloud,PIT,3,66,22.0,0,32,2,29,14.5,0,23
3,Devin Duvernay,BAL,5,113,22.6,0,27,1,0,0.0,0,0
