,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Brandon Allen,CIN,15,29,136,4,12.1,159,5.5,27,1.8,0.9,109,7.3,1,3.4%,9,31.0%,4,6,1,2,7,21.2%,0,
2,Case Keenum,CLE,17,24,176,8,32.0,109,4.5,64,3.8,2.7,112,6.6,1,4.2%,4,16.7%,1,4,0,2,3,11.1%,2,6.0
