,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Joel Bitonio,G,CLE,66,100%,0,0%,3,12%
1,James Hudson,T,CLE,66,100%,0,0%,3,12%
2,Wyatt Teller,G,CLE,66,100%,0,0%,3,12%
3,J.C. Tretter,C,CLE,66,100%,0,0%,3,12%
4,Case Keenum,QB,CLE,66,100%,0,0%,0,0%
5,Jedrick Wills Jr.,T,CLE,66,100%,0,0%,0,0%
6,Donovan Peoples-Jones,WR,CLE,53,80%,0,0%,9,36%
7,Jarvis Landry,WR,CLE,48,73%,0,0%,0,0%
8,D'Ernest Johnson,RB,CLE,47,71%,0,0%,0,0%
9,Austin Hooper,TE,CLE,41,62%,0,0%,1,4%
10,David Njoku,TE,CLE,39,59%,0,0%,0,0%
11,Anthony Schwartz,WR,CLE,36,55%,0,0%,1,4%
12,Harrison Bryant,TE,CLE,34,52%,0,0%,11,44%
13,Nick Chubb,RB,CLE,16,24%,0,0%,0,0%
14,Andy Janovich,FB,CLE,7,11%,0,0%,20,80%
15,Demetric Felton,RB,CLE,5,8%,0,0%,4,16%
16,Ja'Marcus Bradley,WR,CLE,3,5%,0,0%,12,48%
17,Blake Hance,G,CLE,1,2%,0,0%,3,12%
18,Greg Newsome II,CB,CLE,0,0%,54,100%,8,32%
19,Grant Delpit,SS,CLE,0,0%,54,100%,6,24%
20,A.J. Green,CB,CLE,0,0%,54,100%,6,24%
21,Jacob Phillips,LB,CLE,0,0%,46,85%,3,12%
22,Greedy Williams,CB,CLE,0,0%,41,76%,0,0%
23,John Johnson,FS,CLE,0,0%,40,74%,0,0%
24,Malik McDowell,DT,CLE,0,0%,39,72%,0,0%
25,Anthony Walker,LB,CLE,0,0%,37,69%,6,24%
26,Jordan Elliott,DT,CLE,0,0%,36,67%,2,8%
27,Tommy Togiai,DT,CLE,0,0%,34,63%,2,8%
28,Myles Garrett,DE,CLE,0,0%,33,61%,1,4%
29,Jadeveon Clowney,DE,CLE,0,0%,32,59%,0,0%
30,Ifeadi Odenigbo,DE,CLE,0,0%,24,44%,2,8%
31,Jeremiah Owusu-Koramoah,LB,CLE,0,0%,23,43%,7,28%
32,M.J. Stewart,SS,CLE,0,0%,16,30%,22,88%
33,Porter Gustin,DE,CLE,0,0%,14,26%,13,52%
34,Mack Wilson,LB,CLE,0,0%,11,20%,22,88%
35,Curtis Weaver,DE,CLE,0,0%,6,11%,0,0%
36,Elijah Lee,LB,CLE,0,0%,0,0%,22,88%
37,Herb Miller,CB,CLE,0,0%,0,0%,19,76%
38,Tony Fields,LB,CLE,0,0%,0,0%,15,60%
39,Brian Allen,CB,CLE,0,0%,0,0%,11,44%
40,Dustin Colquitt,P,CLE,0,0%,0,0%,7,28%
41,Adrian Colbert,FS,CLE,0,0%,0,0%,7,28%
42,Chase McLaughlin,K,CLE,0,0%,0,0%,7,28%
43,Charley Hughlett,LS,CLE,0,0%,0,0%,7,28%
44,Michael Dunn,G,CLE,0,0%,0,0%,3,12%
45,Nick Harris,C,CLE,0,0%,0,0%,3,12%
0,Jackson Carman,G,CIN,54,100%,0,0%,2,8%
