,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Elijah Mitchell,SFO,21,85,3,27,1.3,58,2.8,3,7.0
1,Deebo Samuel,SFO,8,45,3,23,2.9,22,2.8,0,
2,Jimmy Garoppolo,SFO,1,1,1,0,0.0,1,1.0,0,
3,Jamycal Hasty,SFO,1,4,1,0,0.0,4,4.0,0,
5,Sony Michel,LAR,21,43,3,13,0.6,30,1.4,0,
6,Cam Akers,LAR,5,3,,-2,-0.4,5,1.0,0,
7,Cooper Kupp,LAR,1,18,1,16,16.0,2,2.0,0,
