,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Trevor Siemian,NOR,9,15,71,2,0,1,4,13,111.4,2,-1,0,0,0,0,0,0,0,1,0
1,Taysom Hill,NOR,7,9,107,1,0,0,0,34,153.2,5,18,0,5,0,0,0,0,0,0,0
2,Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,30,146,0,27,2,2,16,0,13,0,0
3,Tony Jones,NOR,0,0,0,0,0,0,0,0,,7,22,0,6,1,0,0,0,0,0,0
4,Deonte Harris,NOR,0,0,0,0,0,0,0,0,,1,9,0,9,4,3,24,0,10,0,0
5,Adam Prentice,NOR,0,0,0,0,0,0,0,0,,1,1,0,1,1,1,2,0,2,0,0
6,Tre'Quan Smith,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,76,1,34,0,0
7,Lil'Jordan Humphrey,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,26,0,26,0,0
8,Adam Trautman,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,18,1,18,0,0
9,Nick Vannett,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
10,Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,1,5,0,0
11,Ty Montgomery,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,1,0,1,0,0
12,Marquez Callaway,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
15,Matt Ryan,ATL,20,33,216,1,1,3,21,33,77.3,1,2,0,2,0,0,0,0,0,1,0
16,Mike Davis,ATL,0,0,0,0,0,0,0,0,,6,30,0,9,3,3,-2,0,3,2,2
17,Qadree Ollison,ATL,0,0,0,0,0,0,0,0,,1,19,1,19,1,0,0,0,0,0,0
18,Cordarrelle Patterson,ATL,0,0,0,0,0,0,0,0,,4,11,0,4,1,1,1,0,1,0,0
19,Russell Gage,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,13,9,126,1,26,0,0
20,Olamide Zaccheaus,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,47,0,28,0,0
21,Hayden Hurst,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,33,0,33,0,0
22,Kyle Pitts,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,8,0,7,0,0
23,Keith Smith,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0
24,Tajae Sharpe,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
25,Christian Blake,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
