,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Michael Carter,NYJ,9,19,1,9,1.0,10,1.1,1,9.0
1,Tevin Coleman,NYJ,5,6,,3,0.6,3,0.6,0,
2,Zach Wilson,NYJ,2,24,0,22,11.0,2,1.0,0,
3,Ty Johnson,NYJ,1,-1,,-1,-1.0,0,0.0,0,
5,Devin Singletary,BUF,19,88,4,61,3.2,27,1.4,0,
6,Josh Allen,BUF,5,63,3,50,10.0,13,2.6,0,
7,Zack Moss,BUF,5,8,,1,0.2,7,1.4,0,
8,Mitchell Trubisky,BUF,3,-3,0,-3,-1.0,0,0.0,0,
9,Isaiah McKenzie,BUF,1,10,0,9,9.0,1,1.0,0,
10,Dawson Knox,BUF,0,4,0,4,,0,,0,
