,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Michael Schofield,G,LAC,80,100%,0,0%,4,18%
1,Trey Pipkins,T,LAC,80,100%,0,0%,4,18%
2,Storm Norton,T,LAC,80,100%,0,0%,4,18%
3,Matt Feiler,G,LAC,80,100%,0,0%,4,18%
4,Corey Linsley,C,LAC,80,100%,0,0%,0,0%
5,Justin Herbert,QB,LAC,80,100%,0,0%,0,0%
6,Mike Williams,WR,LAC,65,81%,0,0%,0,0%
7,Keenan Allen,WR,LAC,62,78%,0,0%,0,0%
8,Justin Jackson,RB,LAC,43,54%,0,0%,3,14%
9,Jared Cook,TE,LAC,43,54%,0,0%,0,0%
10,Tre' McKitty,TE,LAC,41,51%,0,0%,3,14%
11,Stephen Anderson,TE,LAC,38,48%,0,0%,15,68%
12,Josh Palmer,WR,LAC,33,41%,0,0%,6,27%
13,Jalen Guyton,WR,LAC,28,35%,0,0%,6,27%
14,Austin Ekeler,RB,LAC,27,34%,0,0%,0,0%
15,Joshua Kelley,RB,LAC,13,16%,0,0%,4,18%
16,Gabe Nabers,FB,LAC,4,5%,0,0%,12,55%
17,Donald Parham,TE,LAC,2,3%,0,0%,0,0%
18,Andre Roberts,WR,LAC,1,1%,0,0%,7,32%
19,Nasir Adderley,FS,LAC,0,0%,72,100%,10,45%
20,Kyzir White,LB,LAC,0,0%,72,100%,2,9%
21,Michael Davis,CB,LAC,0,0%,72,100%,0,0%
22,Chris Harris Jr.,CB,LAC,0,0%,65,90%,0,0%
23,Tevaughn Campbell,CB,LAC,0,0%,64,89%,4,18%
24,Uchenna Nwosu,LB,LAC,0,0%,63,88%,0,0%
25,Joey Bosa,LB,LAC,0,0%,62,86%,0,0%
26,Justin Jones,DT,LAC,0,0%,55,76%,4,18%
27,Jerry Tillery,DT,LAC,0,0%,55,76%,0,0%
28,Drue Tranquill,LB,LAC,0,0%,48,67%,9,41%
29,Trey Marshall,SS,LAC,0,0%,44,61%,11,50%
