,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Antonio Gibson,WAS,15,26,3,13,0.9,13,0.9,0,
1,Jaret Patterson,WAS,4,20,2,8,2.0,12,3.0,0,
2,DeAndre Carter,WAS,1,12,0,12,12.0,0,0.0,0,
3,Jonathan Williams,WAS,1,5,,3,3.0,2,2.0,0,
5,Miles Sanders,PHI,18,131,4,74,4.1,57,3.2,2,9.0
6,Jordan Howard,PHI,15,69,3,35,2.3,34,2.3,1,15.0
7,Jalen Hurts,PHI,8,38,4,32,4.0,6,0.8,0,
