,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Jeremy Reaves,WAS,0,7,6,85.7%,125,20.8,17.9,1,158.3,16.7,117,8,1,0,0,0.0,0,12,0,0.0%
1,Danny Johnson,WAS,0,4,4,100.0%,42,10.5,10.5,0,110.4,3.8,15,27,0,0,0,0.0,0,4,0,0.0%
2,Landon Collins,WAS,1,4,3,75.0%,39,13.0,9.8,0,65.6,5.3,17,22,2,0,0,0.0,0,7,1,12.5%
3,Jamin Davis,WAS,0,3,3,100.0%,33,11.0,11.0,0,112.5,5.0,15,18,2,0,0,0.0,0,10,2,16.7%
4,William Jackson III,WAS,0,3,3,100.0%,23,7.7,7.7,0,98.6,5.3,16,7,0,0,0,0.0,0,3,0,0.0%
5,Cole Holcomb,WAS,0,1,1,100.0%,7,7.0,7.0,0,95.8,6.0,6,1,4,1,0,0.0,1,10,1,9.1%
6,Corn Elder,WAS,0,1,1,100.0%,34,34.0,34.0,0,118.7,0.0,0,34,0,0,0,0.0,0,0,1,100.0%
7,Darryl Roberts,WAS,0,3,1,33.3%,45,45.0,15.0,0,81.9,31.7,43,2,0,0,0,0.0,0,3,0,0.0%
8,Montez Sweat,WAS,0,0,0,,,,,,,,,,0,4,0,1.0,5,3,1,25.0%
9,Daron Payne,WAS,0,0,0,,,,,,,,,,0,2,0,0.0,2,4,2,33.3%
10,Daniel Wise,WAS,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
11,Jonathan Allen,WAS,0,0,0,,,,,,,,,,0,0,0,1.0,1,7,0,0.0%
12,Shaka Toney,WAS,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
13,Bunmi Rotimi,WAS,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%
14,Matthew Ioannidis,WAS,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%
15,Bobby McCain,WAS,0,1,0,0.0%,,,0.0,,39.6,2.0,,,2,0,0,0.0,0,4,0,0.0%
16,Deshazor Everett,WAS,0,1,0,0.0%,,,0.0,,39.6,-3.0,,,0,0,0,0.0,0,0,0,
18,Avonte Maddox,PHI,0,7,5,71.4%,19,3.8,2.7,0,74.1,3.6,-4,23,1,0,0,0.0,0,4,2,33.3%
19,Darius Slay,PHI,0,8,5,62.5%,96,19.2,12.0,0,104.2,16.5,77,19,0,0,0,0.0,0,4,0,0.0%
20,T.J. Edwards,PHI,0,5,4,80.0%,34,8.5,6.8,0,95.0,0.6,-1,35,2,0,0,0.0,0,6,1,14.3%
21,Rodney McLeod,PHI,0,5,2,40.0%,11,5.5,2.2,0,47.9,3.0,10,1,0,0,0,0.0,0,4,0,0.0%
22,Marcus Epps,PHI,0,2,2,100.0%,17,8.5,8.5,0,102.1,5.5,11,6,0,0,0,0.0,0,3,0,0.0%
23,Genard Avery,PHI,0,1,1,100.0%,5,5.0,5.0,0,87.5,1.0,1,4,7,2,0,0.0,2,1,1,50.0%
24,Steven Nelson,PHI,0,2,1,50.0%,13,13.0,6.5,0,70.8,4.5,13,0,0,0,0,0.0,0,3,0,0.0%
25,Fletcher Cox,PHI,0,0,0,,,,,,,,,,0,0,2,2.0,4,3,1,25.0%
26,Javon Hargrave,PHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
27,Hassan Ridgeway,PHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
28,Derek Barnett,PHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
29,Anthony Harris,PHI,0,1,0,0.0%,,,0.0,,39.6,44.0,,,0,0,0,0.0,0,0,0,
30,Alex Singleton,PHI,0,0,0,,,,,,,,,,4,0,0,0.0,0,8,0,0.0%
