,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Rhamondre Stevenson,NWE,10,36,1,19,1.9,17,1.7,0,
1,Brandon Bolden,NWE,4,3,0,-2,-0.5,5,1.3,0,
2,Kendrick Bourne,NWE,2,19,1,15,7.5,4,2.0,0,
3,Mac Jones,NWE,1,12,1,0,0.0,12,12.0,0,
4,Jakobi Meyers,NWE,1,9,0,8,8.0,1,1.0,0,
5,Jonnu Smith,NWE,1,2,,2,2.0,0,0.0,0,
7,Jonathan Taylor,IND,29,170,7,104,3.6,66,2.3,0,
8,Carson Wentz,IND,8,17,4,12,1.5,5,0.6,0,
9,Ashton Dulin,IND,2,39,1,34,17.0,5,2.5,0,
