,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Tommy Kraemer,G,DET,65,100%,0,0%,6,24%
1,Halapoulivaati Vaitai,G,DET,65,100%,0,0%,6,24%
2,Evan Brown,C,DET,65,100%,0,0%,6,24%
3,Penei Sewell,T,DET,65,100%,0,0%,0,0%
4,Taylor Decker,T,DET,65,100%,0,0%,0,0%
5,Jared Goff,QB,DET,64,98%,0,0%,0,0%
6,Brock Wright,TE,DET,49,75%,0,0%,12,48%
7,Kalif Raymond,WR,DET,45,69%,0,0%,4,16%
8,Amon-Ra St. Brown,WR,DET,45,69%,0,0%,4,16%
9,Craig Reynolds,RB,DET,42,65%,0,0%,0,0%
10,Josh Reynolds,WR,DET,41,63%,0,0%,1,4%
11,Shane Zylstra,TE,DET,29,45%,0,0%,4,16%
12,Jason Cabinda,FB,DET,23,35%,0,0%,23,92%
13,Matt Nelson,T,DET,18,28%,0,0%,6,24%
14,Tom Kennedy,WR,DET,15,23%,0,0%,1,4%
15,Godwin Igwebuike,RB,DET,12,18%,0,0%,17,68%
16,Jermar Jefferson,RB,DET,6,9%,0,0%,0,0%
17,Tim Boyle,QB,DET,1,2%,0,0%,0,0%
18,Dean Marlowe,SS,DET,0,0%,75,100%,11,44%
19,Will Harris,SS,DET,0,0%,75,100%,10,40%
20,C.J. Moore,FS,DET,0,0%,75,100%,9,36%
21,Amani Oruwariye,CB,DET,0,0%,75,100%,0,0%
22,Jalen Reeves-Maybin,LB,DET,0,0%,72,96%,5,20%
23,AJ Parker,CB,DET,0,0%,68,91%,2,8%
24,Charles Harris,LB,DET,0,0%,64,85%,2,8%
25,Derrick Barnes,LB,DET,0,0%,47,63%,13,52%
26,Austin Bryant,LB,DET,0,0%,44,59%,2,8%
27,Nick Williams,DE,DET,0,0%,44,59%,0,0%
28,Jessie Lemonier,DE,DET,0,0%,43,57%,2,8%
29,Michael Brockers,DE,DET,0,0%,32,43%,0,0%
30,Levi Onwuzurike,DE,DET,0,0%,26,35%,2,8%
31,Rashod Berry,LB,DET,0,0%,20,27%,0,0%
32,Alim McNeill,NT,DET,0,0%,17,23%,0,0%
33,Brady Breeze,DB,DET,0,0%,14,19%,13,52%
34,Anthony Pittman,LB,DET,0,0%,11,15%,18,72%
35,John Penisini,NT,DET,0,0%,11,15%,2,8%
36,Ifeatu Melifonwu,CB,DET,0,0%,5,7%,3,12%
37,Alex Anzalone,LB,DET,0,0%,5,7%,0,0%
38,Josh Woods,LB,DET,0,0%,2,3%,0,0%
39,Jack Fox,P,DET,0,0%,0,0%,16,64%
40,Bobby Price,FS,DET,0,0%,0,0%,15,60%
