,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Rashaad Penny,SEA,11,39,2,25,2.3,14,1.3,0,
1,DeeJay Dallas,SEA,8,41,3,16,2.0,25,3.1,1,8.0
3,Sony Michel,LAR,18,92,4,30,1.7,62,3.4,6,3.0
4,Darrell Henderson,LAR,6,23,2,13,2.2,10,1.7,0,
5,Matthew Stafford,LAR,3,-3,0,-3,-1.0,0,0.0,0,
6,Van Jefferson,LAR,1,10,1,7,7.0,3,3.0,0,
7,Cooper Kupp,LAR,1,1,0,0,0.0,1,1.0,0,
