,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Ezekiel Elliott,DAL,16,52,4,24,1.5,28,1.8,0,
1,Tony Pollard,DAL,12,74,5,56,4.7,18,1.5,0,
2,Dak Prescott,DAL,2,-1,0,-1,-0.5,0,0.0,0,
4,Saquon Barkley,NYG,15,50,1,25,1.7,25,1.7,0,
5,Devontae Booker,NYG,8,74,2,61,7.6,13,1.6,0,
6,Mike Glennon,NYG,1,0,0,0,0.0,0,0.0,0,
