,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Russell Wilson,SEA,17,31,156,7,20.6,409,13.2,75,4.4,2.4,81,4.8,1,3.6%,5,17.9%,3,8,0,3,6,17.6%,0,
2,Matthew Stafford,LAR,21,29,244,11,33.3,230,7.9,138,6.6,4.8,106,5.0,1,3.4%,5,17.2%,4,4,1,2,7,21.2%,0,
