,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Kirk Cousins,MIN,12,24,87,5,17.9,283,11.8,57,4.8,2.4,30,2.5,0,0.0%,6,27.3%,4,4,5,3,12,40.0%,2,5.0
2,Justin Fields,CHI,26,39,285,13,31.0,294,7.5,190,7.3,4.9,95,3.7,5,13.9%,4,11.1%,3,9,8,3,14,29.8%,5,8.4
