,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Ryan Tannehill,TEN,23,32,153,0,1,4,36,18,68.9,5,18,1,11,0,0,0,0,0,2,1
1,D'Onta Foreman,TEN,0,0,0,0,0,0,0,0,,22,108,0,20,3,2,27,0,18,0,0
2,Dontrell Hilliard,TEN,0,0,0,0,0,0,0,0,,9,49,0,15,6,4,10,0,5,0,0
3,Jeremy McNichols,TEN,0,0,0,0,0,0,0,0,,6,26,0,9,3,3,25,0,11,0,0
4,Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,32,0,12,0,0
5,Chester Rogers,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,30,0,13,1,0
6,Anthony Firkser,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,19,0,11,1,1
7,Cody Hollister,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0
8,Geoff Swaim,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0
9,MyCole Pruitt,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,1,0,0
10,Julio Jones,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
11,Racey McMath,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-1,0,-1,1,1
14,Ben Roethlisberger,PIT,16,25,148,0,0,3,15,19,80.1,3,0,1,1,0,0,0,0,0,0,0
15,Najee Harris,PIT,0,0,0,0,0,0,0,0,,12,18,0,7,5,2,8,0,5,0,0
16,Diontae Johnson,PIT,0,0,0,0,0,0,0,0,,1,10,0,10,5,5,38,0,16,0,0
17,Chase Claypool,PIT,0,0,0,0,0,0,0,0,,1,7,0,7,2,0,12,0,0,0,0
18,Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,37,0,14,0,0
19,James Washington,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,36,0,19,0,0
20,Zach Gentry,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0
21,Ray-Ray McCloud,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,0,0,-6,0,0
