,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Blake Gillikin,NOR,,,,,9,412,45.8,58
1,Brett Maher,NOR,,,3,3,0,0,,0
4,Bradley Pinion,TAM,,,,,8,336,42.0,53
5,Ryan Succop,TAM,,,,1,0,0,,0
