,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Gunner Olszewski,NWE,1,20,20.0,0,20,1,1,1.0,0,1
3,Isaiah Rodgers,IND,2,43,21.5,0,22,0,0,,0,0
4,Nyheim Hines,IND,1,20,20.0,0,20,0,0,,0,0
