,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Kevin Zeitler,G,BAL,70,100%,0,0%,4,16%
1,Ben Cleveland,G,BAL,70,100%,0,0%,4,16%
2,Alejandro Villanueva,T,BAL,70,100%,0,0%,4,16%
3,Bradley Bozeman,C,BAL,70,100%,0,0%,4,16%
4,Tyler Huntley,QB,BAL,70,100%,0,0%,0,0%
5,Rashod Bateman,WR,BAL,65,93%,0,0%,0,0%
6,Marquise Brown,WR,BAL,62,89%,0,0%,0,0%
7,Mark Andrews,TE,BAL,56,80%,0,0%,0,0%
8,David Sharpe,T,BAL,47,67%,0,0%,4,16%
9,Devonta Freeman,RB,BAL,39,56%,0,0%,0,0%
10,Latavius Murray,RB,BAL,29,41%,0,0%,0,0%
11,Tyre Phillips,G,BAL,23,33%,0,0%,2,8%
12,Eric Tomlinson,TE,BAL,22,31%,0,0%,11,44%
13,Devin Duvernay,WR,BAL,22,31%,0,0%,7,28%
14,Nick Boyle,TE,BAL,20,29%,0,0%,0,0%
15,James Proche,WR,BAL,16,23%,0,0%,8,32%
16,Tylan Wallace,WR,BAL,14,20%,0,0%,16,64%
17,Josh Oliver,TE,BAL,5,7%,0,0%,14,56%
18,Brandon Stephens,FS,BAL,0,0%,62,100%,7,28%
19,Geno Stone,SS,BAL,0,0%,62,100%,3,12%
20,Anthony Averett,CB,BAL,0,0%,62,100%,0,0%
21,Kevon Seymour,CB,BAL,0,0%,54,87%,14,56%
22,Patrick Queen,LB,BAL,0,0%,53,85%,0,0%
23,Tyus Bowser,LB,BAL,0,0%,52,84%,0,0%
24,Robert Jackson,CB,BAL,0,0%,38,61%,16,64%
25,Justin Houston,LB,BAL,0,0%,38,61%,0,0%
26,Odafe Oweh,LB,BAL,0,0%,36,58%,0,0%
27,Josh Bynes,LB,BAL,0,0%,36,58%,0,0%
28,Brandon Williams,NT,BAL,0,0%,35,56%,5,20%
29,Justin Madubuike,DT,BAL,0,0%,32,52%,5,20%
30,Justin Ellis,DT,BAL,0,0%,21,34%,0,0%
31,Chris Board,LB,BAL,0,0%,20,32%,21,84%
32,Broderick Washington Jr.,DT,BAL,0,0%,20,32%,5,20%
33,Tavon Young,CB,BAL,0,0%,20,32%,0,0%
34,Anthony Levine,SS,BAL,0,0%,19,31%,19,76%
35,Tony Jefferson,SS,BAL,0,0%,9,15%,13,52%
36,Jaylon Ferguson,LB,BAL,0,0%,7,11%,8,32%
37,Kristian Welch,LB,BAL,0,0%,6,10%,21,84%
38,Malik Harrison,LB,BAL,0,0%,0,0%,20,80%
39,Miles Boykin,WR,BAL,0,0%,0,0%,14,56%
40,Justin Tucker,K,BAL,0,0%,0,0%,10,40%
41,Nick Moore,LS,BAL,0,0%,0,0%,5,20%
42,Sam Koch,P,BAL,0,0%,0,0%,5,20%
43,Mazzi Wilkins,CB,BAL,0,0%,0,0%,3,12%
44,Jaryd Jones-Smith,T,BAL,0,0%,0,0%,2,8%
45,Ty'Son Williams,RB,BAL,0,0%,0,0%,1,4%
0,Yosuah Nijman,T,GNB,62,100%,0,0%,5,20%
1,Jon Runyan,G,GNB,62,100%,0,0%,5,20%
2,Lucas Patrick,G,GNB,62,100%,0,0%,5,20%
3,Royce Newman,T,GNB,62,100%,0,0%,0,0%
4,Aaron Rodgers,QB,GNB,62,100%,0,0%,0,0%
5,Dennis Kelly,T,GNB,62,100%,0,0%,0,0%
6,Davante Adams,WR,GNB,57,92%,0,0%,2,8%
7,Allen Lazard,WR,GNB,49,79%,0,0%,4,16%
8,Marquez Valdes-Scantling,WR,GNB,41,66%,0,0%,0,0%
9,Aaron Jones,RB,GNB,39,63%,0,0%,2,8%
10,Josiah Deguara,TE,GNB,35,56%,0,0%,5,20%
11,Marcedes Lewis,TE,GNB,31,50%,0,0%,0,0%
12,AJ Dillon,RB,GNB,23,37%,0,0%,7,28%
13,Tyler Davis,TE,GNB,19,31%,0,0%,21,84%
14,Juwann Winfree,WR,GNB,15,24%,0,0%,5,20%
15,Malik Taylor,WR,GNB,1,2%,0,0%,5,20%
16,Rasul Douglas,CB,GNB,0,0%,70,100%,6,24%
17,Adrian Amos,FS,GNB,0,0%,70,100%,2,8%
18,Darnell Savage Jr.,SS,GNB,0,0%,70,100%,2,8%
19,Eric Stokes,CB,GNB,0,0%,70,100%,1,4%
20,De'Vondre Campbell,LB,GNB,0,0%,70,100%,0,0%
21,Chandon Sullivan,CB,GNB,0,0%,56,80%,3,12%
22,Preston Smith,LB,GNB,0,0%,55,79%,0,0%
23,Dean Lowry,DE,GNB,0,0%,53,76%,9,36%
24,Rashan Gary,LB,GNB,0,0%,50,72%,0,0%
25,Kingsley Keke,DE,GNB,0,0%,45,64%,2,8%
26,Krys Barnes,LB,GNB,0,0%,43,62%,3,12%
27,Tedarrell Slaton,DT,GNB,0,0%,25,36%,9,36%
28,Tyler Lancaster,NT,GNB,0,0%,25,36%,9,36%
29,Jonathan Garvin,LB,GNB,0,0%,18,26%,8,32%
30,Abdullah Anderson,DE,GNB,0,0%,18,26%,2,8%
31,Tipa Galeai,DE,GNB,0,0%,14,20%,1,4%
32,Kevin King,CB,GNB,0,0%,13,19%,6,24%
33,Oren Burks,LB,GNB,0,0%,3,4%,20,80%
34,Henry Black,SS,GNB,0,0%,1,1%,18,72%
35,Shemar Jean-Charles,CB,GNB,0,0%,0,0%,18,72%
36,Isaac Yiadom,CB,GNB,0,0%,0,0%,18,72%
37,Isaiah McDuffie,LB,GNB,0,0%,0,0%,16,64%
38,Ty Summers,LB,GNB,0,0%,0,0%,15,60%
39,Mason Crosby,K,GNB,0,0%,0,0%,11,44%
40,Corey Bojorquez,P,GNB,0,0%,0,0%,8,32%
41,Steven Wirtel,LS,GNB,0,0%,0,0%,8,32%
42,Ben Braden,G,GNB,0,0%,0,0%,5,20%
43,Amari Rodgers,WR,GNB,0,0%,0,0%,4,16%
44,Patrick Taylor,RB,GNB,0,0%,0,0%,4,16%
