,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Taysom Hill,NOR,13,27,154,5,17.2,242,9.0,105,8.1,3.9,49,3.8,4,16.0%,5,20.0%,2,11,8,1,11,36.7%,1,4.0
2,Tom Brady,TAM,26,48,214,13,25.0,399,8.3,123,4.7,2.6,91,3.5,6,12.5%,11,22.9%,4,6,3,3,10,18.9%,1,2.0
