,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Ali Marpet,G,TAM,74,100%,0,0%,1,4%
1,Donovan Smith,T,TAM,74,100%,0,0%,1,4%
2,Alex Cappa,G,TAM,74,100%,0,0%,1,4%
3,Tristan Wirfs,T,TAM,74,100%,0,0%,1,4%
4,Ryan Jensen,C,TAM,74,100%,0,0%,0,0%
5,Tom Brady,QB,TAM,74,100%,0,0%,0,0%
6,Tyler Johnson,WR,TAM,70,95%,0,0%,4,15%
7,Rob Gronkowski,TE,TAM,63,85%,0,0%,0,0%
8,Scott Miller,WR,TAM,58,78%,0,0%,0,0%
9,Jaelon Darden,WR,TAM,41,55%,0,0%,14,52%
10,Leonard Fournette,RB,TAM,33,45%,0,0%,0,0%
11,Ronald Jones II,RB,TAM,22,30%,0,0%,0,0%
12,Cameron Brate,TE,TAM,20,27%,0,0%,0,0%
13,Ke'Shawn Vaughn,RB,TAM,19,26%,0,0%,20,74%
14,Mike Evans,WR,TAM,17,23%,0,0%,0,0%
15,Chris Godwin,WR,TAM,16,22%,0,0%,0,0%
16,O.J. Howard,TE,TAM,10,14%,0,0%,0,0%
17,Josh Wells,T,TAM,1,1%,0,0%,1,4%
18,Jordan Whitehead,SS,TAM,0,0%,61,100%,4,15%
19,Carlton Davis,CB,TAM,0,0%,61,100%,2,7%
20,Sean Murphy-Bunting,CB,TAM,0,0%,61,100%,2,7%
21,Devin White,LB,TAM,0,0%,61,100%,1,4%
22,Andrew Adams,SS,TAM,0,0%,57,93%,12,45%
23,Lavonte David,LB,TAM,0,0%,56,92%,0,0%
24,Shaquil Barrett,LB,TAM,0,0%,43,70%,1,4%
25,Ndamukong Suh,DE,TAM,0,0%,43,70%,0,0%
26,William Gholston,DE,TAM,0,0%,40,66%,3,11%
27,Vita Vea,NT,TAM,0,0%,40,66%,0,0%
28,Jason Pierre-Paul,DE,TAM,0,0%,36,59%,0,0%
29,Joe Tryon-Shoyinka,LB,TAM,0,0%,26,43%,11,41%
30,Pierre Desir,CB,TAM,0,0%,22,36%,1,4%
31,Rakeem Nunez-Roches,DT,TAM,0,0%,21,34%,5,19%
32,Steve McLendon,NT,TAM,0,0%,18,30%,2,7%
33,Anthony Nelson,LB,TAM,0,0%,17,28%,18,67%
34,Kevin Minter,LB,TAM,0,0%,5,8%,16,59%
35,Cam Gill,LB,TAM,0,0%,3,5%,22,82%
36,K.J. Britt,LB,TAM,0,0%,0,0%,25,93%
37,Dee Delaney,CB,TAM,0,0%,0,0%,25,93%
38,Pat O'Connor,DE,TAM,0,0%,0,0%,25,93%
39,Grant Stuard,LB,TAM,0,0%,0,0%,22,82%
40,Ross Cockrell,CB,TAM,0,0%,0,0%,20,74%
41,Blidi Wreh-Wilson,CB,TAM,0,0%,0,0%,15,56%
42,Bradley Pinion,P,TAM,0,0%,0,0%,10,37%
43,Zach Triner,LS,TAM,0,0%,0,0%,9,33%
44,Ryan Succop,K,TAM,0,0%,0,0%,1,4%
45,Robert Hainsey,T,TAM,0,0%,0,0%,1,4%
0,Jordan Mills,T,NOR,61,100%,0,0%,3,11%
1,James Hurst,T,NOR,61,100%,0,0%,3,11%
2,Cesar Ruiz,G,NOR,61,100%,0,0%,3,11%
3,Calvin Throckmorton,T,NOR,61,100%,0,0%,3,11%
4,Erik McCoy,C,NOR,61,100%,0,0%,3,11%
5,Taysom Hill,QB,NOR,61,100%,0,0%,0,0%
6,Marquez Callaway,WR,NOR,52,85%,0,0%,0,0%
7,Tre'Quan Smith,WR,NOR,40,66%,0,0%,0,0%
8,Alvin Kamara,RB,NOR,37,61%,0,0%,0,0%
9,Nick Vannett,TE,NOR,35,57%,0,0%,4,15%
