,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Nick Folk,NWE,2,2,1,1,0,0,,0
1,Jake Bailey,NWE,,,,,2,80,40.0,46
4,Michael Badgley,IND,3,3,2,3,0,0,,0
5,Rigoberto Sanchez,IND,,,,,2,87,43.5,46
