,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Zach Wilson,NYJ,13,23,170,8,27.6,127,5.5,44,3.4,1.9,126,9.7,0,0.0%,4,19.0%,6,14,5,2,13,40.6%,3,3.7
1,Keelan Cole,NYJ,0,1,0,,,8,8.0,0,,0.0,0,,0,0.0%,0,0.0%,0,1,0,1,1,100.0%,0,
3,Tua Tagovailoa,MIA,16,27,196,10,35.7,253,9.4,123,7.7,4.6,73,4.6,0,0.0%,3,11.5%,1,9,6,3,10,32.3%,3,7.3
