,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Kaleb McGary,T,ATL,78,100%,0,0%,5,21%
1,Jalen Mayfield,G,ATL,78,100%,0,0%,5,21%
2,Jake Matthews,T,ATL,78,100%,0,0%,5,21%
3,Chris Lindstrom,G,ATL,78,100%,0,0%,5,21%
4,Matt Hennessy,C,ATL,78,100%,0,0%,0,0%
5,Matt Ryan,QB,ATL,78,100%,0,0%,0,0%
6,Olamide Zaccheaus,WR,ATL,66,85%,0,0%,5,21%
7,Tajae Sharpe,WR,ATL,63,81%,0,0%,1,4%
8,Kyle Pitts,TE,ATL,54,69%,0,0%,0,0%
9,Mike Davis,RB,ATL,50,64%,0,0%,1,4%
10,Cordarrelle Patterson,RB,ATL,46,59%,0,0%,5,21%
11,Hayden Hurst,TE,ATL,43,55%,0,0%,1,4%
12,Lee Smith,TE,ATL,34,44%,0,0%,5,21%
13,Christian Blake,WR,ATL,16,21%,0,0%,15,63%
14,Keith Smith,FB,ATL,14,18%,0,0%,16,67%
15,Wayne Gallman,RB,ATL,3,4%,0,0%,4,17%
16,Jason Spriggs,T,ATL,1,1%,0,0%,5,21%
17,Duron Harmon,SS,ATL,0,0%,56,100%,8,33%
18,Jaylinn Hawkins,FS,ATL,0,0%,56,100%,6,25%
19,AJ Terrell,CB,ATL,0,0%,56,100%,3,13%
20,Foyesade Oluokun,LB,ATL,0,0%,56,100%,1,4%
21,Deion Jones,LB,ATL,0,0%,56,100%,0,0%
22,Grady Jarrett,DT,ATL,0,0%,44,79%,0,0%
23,Steven Means,LB,ATL,0,0%,40,71%,7,29%
24,Fabian Moreau,CB,ATL,0,0%,37,66%,0,0%
25,Adetokunbo Ogundeji,LB,ATL,0,0%,30,54%,16,67%
26,Richie Grant,SS,ATL,0,0%,28,50%,10,42%
27,Tyeler Davison,DT,ATL,0,0%,28,50%,0,0%
28,Dante Fowler,LB,ATL,0,0%,25,45%,0,0%
29,Ta'Quon Graham,DE,ATL,0,0%,21,38%,3,13%
30,Jonathan Bullard,DE,ATL,0,0%,18,32%,3,13%
31,Darren Hall,CB,ATL,0,0%,17,30%,12,50%
32,Brandon Copeland,LB,ATL,0,0%,16,29%,6,25%
33,Chris Williamson,CB,ATL,0,0%,13,23%,0,0%
34,Jacob Tuioti-Mariner,LB,ATL,0,0%,8,14%,15,63%
35,T.J. Green,CB,ATL,0,0%,6,11%,13,54%
36,Mike Pennel,NT,ATL,0,0%,5,9%,3,13%
37,Dorian Etheridge,LB,ATL,0,0%,0,0%,16,67%
38,Mykal Walker,LB,ATL,0,0%,0,0%,15,63%
39,Younghoe Koo,K,ATL,0,0%,0,0%,10,42%
40,Frank Darby,WR,ATL,0,0%,0,0%,8,33%
41,Josh Harris,LS,ATL,0,0%,0,0%,7,29%
42,Kendall Sheffield,CB,ATL,0,0%,0,0%,7,29%
43,Dustin Colquitt,P,ATL,0,0%,0,0%,7,29%
44,Colby Gossett,G,ATL,0,0%,0,0%,5,21%
45,Drew Dalman,C,ATL,0,0%,0,0%,5,21%
0,Morgan Moses,T,NYJ,56,100%,0,0%,3,13%
1,Greg Van Roten,G,NYJ,56,100%,0,0%,3,13%
2,Alijah Vera-Tucker,G,NYJ,56,100%,0,0%,3,13%
3,George Fant,T,NYJ,56,100%,0,0%,3,13%
4,Zach Wilson,QB,NYJ,56,100%,0,0%,0,0%
5,Connor McGovern,C,NYJ,56,100%,0,0%,0,0%
6,Ryan Griffin,TE,NYJ,51,91%,0,0%,12,50%
7,Corey Davis,WR,NYJ,45,80%,0,0%,0,0%
8,Jamison Crowder,WR,NYJ,34,61%,0,0%,0,0%
9,Keelan Cole,WR,NYJ,31,55%,0,0%,0,0%
10,Michael Carter,RB,NYJ,29,52%,0,0%,0,0%
11,Trevon Wesco,TE,NYJ,24,43%,0,0%,9,38%
12,Elijah Moore,WR,NYJ,23,41%,0,0%,0,0%
13,Ty Johnson,RB,NYJ,22,39%,0,0%,0,0%
14,Denzel Mims,WR,NYJ,8,14%,0,0%,0,0%
15,Braxton Berrios,WR,NYJ,6,11%,0,0%,2,8%
16,Tevin Coleman,RB,NYJ,5,9%,0,0%,5,21%
17,Daniel Brown,TE,NYJ,2,4%,0,0%,18,75%
18,C.J. Mosley,LB,NYJ,0,0%,78,100%,6,25%
19,Bryce Hall,CB,NYJ,0,0%,77,99%,1,4%
20,Quincy Williams,LB,NYJ,0,0%,72,92%,0,0%
21,Sharrod Neasman,CB,NYJ,0,0%,67,86%,4,17%
22,Brandin Echols,CB,NYJ,0,0%,59,76%,6,25%
23,John Franklin-Myers,DE,NYJ,0,0%,57,73%,1,4%
24,Bryce Huff,DE,NYJ,0,0%,53,68%,11,46%
25,Jarrod Wilson,SS,NYJ,0,0%,51,65%,5,21%
26,Quinnen Williams,NT,NYJ,0,0%,50,64%,6,25%
27,Folorunso Fatukasi,DT,NYJ,0,0%,45,58%,5,21%
28,Michael Carter,CB,NYJ,0,0%,44,56%,12,50%
29,Sheldon Rankins,DT,NYJ,0,0%,42,54%,6,25%
30,Ashtyn Davis,SS,NYJ,0,0%,37,47%,12,50%
31,Shaq Lawson,LB,NYJ,0,0%,35,45%,5,21%
32,Jamien Sherwood,LB,NYJ,0,0%,34,44%,20,83%
33,Javelin Guidry,CB,NYJ,0,0%,24,31%,2,8%
34,Nathan Shepherd,DT,NYJ,0,0%,20,26%,5,21%
35,Tim Ward,DE,NYJ,0,0%,12,15%,1,4%
36,Del'Shawn Phillips,LB,NYJ,0,0%,1,1%,15,63%
37,Justin Hardee,CB,NYJ,0,0%,0,0%,20,83%
38,Jason Pinnock,CB,NYJ,0,0%,0,0%,15,63%
39,Blake Cashman,LB,NYJ,0,0%,0,0%,15,63%
40,Matt Ammendola,K,NYJ,0,0%,0,0%,8,33%
41,Thomas Morstead,P,NYJ,0,0%,0,0%,7,29%
42,Thomas Hennessy,LS,NYJ,0,0%,0,0%,7,29%
43,Kenny Yeboah,TE,NYJ,0,0%,0,0%,5,21%
44,Isaiah Williams,G,NYJ,0,0%,0,0%,3,13%
45,Dan Feeney,G,NYJ,0,0%,0,0%,3,13%
