,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Kalif Raymond,DET,0,0,,0,0,2,14,7.0,0,14
3,Dede Westbrook,MIN,0,0,,0,0,1,2,2.0,0,2
4,Ameer Abdullah,MIN,4,68,17.0,0,24,0,0,,0,0
