,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Derrick Henry,TEN,29,130,8,79,2.7,51,1.8,4,7.3
1,Ryan Tannehill,TEN,3,21,2,20,6.7,1,0.3,0,
2,Cameron Batson,TEN,2,15,1,11,5.5,4,2.0,0,
3,Jeremy McNichols,TEN,1,9,1,6,6.0,3,3.0,0,
4,Chester Rogers,TEN,1,9,0,5,5.0,4,4.0,0,
6,James Robinson,JAX,18,149,7,101,5.6,48,2.7,6,3.0
7,Trevor Lawrence,JAX,7,28,1,27,3.9,1,0.1,0,
8,Carlos Hyde,JAX,5,13,1,10,2.0,3,0.6,0,
9,Jamal Agnew,JAX,1,8,0,8,8.0,0,0.0,0,
