,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Melvin Gordon,DEN,9,34,1,21,2.3,13,1.4,0,
1,Javonte Williams,DEN,8,61,2,40,5.0,21,2.6,0,
2,Teddy Bridgewater,DEN,1,11,0,8,8.0,3,3.0,0,
4,Najee Harris,PIT,23,122,5,69,3.0,53,2.3,2,11.5
5,Benny Snell Jr.,PIT,5,20,,14,2.8,6,1.2,1,5.0
6,Kalen Ballage,PIT,4,0,,-2,-0.5,2,0.5,0,
7,JuJu Smith-Schuster,PIT,2,6,,5,2.5,1,0.5,0,
8,Ben Roethlisberger,PIT,1,-1,0,-1,-1.0,0,0.0,0,
