,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Baker Mayfield,CLE,23,32,305,12,36.4,276,8.6,110,4.8,3.4,195,8.5,2,6.7%,5,16.7%,1,9,5,0,6,17.1%,2,4.0
2,Justin Herbert,LAC,26,43,398,14,31.1,410,9.5,183,7.0,4.3,215,8.3,1,2.4%,10,23.8%,2,6,6,6,14,29.2%,3,10.0
