,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Demetric Felton,CLE,0,0,,0,0,2,17,8.5,0,9
1,Anthony Schwartz,CLE,5,109,21.8,0,30,0,0,,0,0
4,K.J. Hill,LAC,0,0,,0,0,1,12,12.0,0,12
5,Larry Rountree,LAC,3,45,15.0,0,16,0,0,,0,0
6,Nasir Adderley,LAC,1,13,13.0,0,13,0,0,,0,0
