,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Matt Judon,NWE,0,0,0,0,0,2.0,4,2,2,2,3,1,-6,0,0
1,Jamie Collins,NWE,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0
2,Kyle Dugger,NWE,0,0,0,0,0,0.0,10,5,5,0,0,0,0,0,0
3,Adrian Phillips,NWE,0,0,0,0,0,0.0,8,5,3,0,0,0,0,0,0
4,Dont'a Hightower,NWE,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
5,J.C. Jackson,NWE,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0
6,Davon Godchaux,NWE,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0
7,Ja'Whaun Bentley,NWE,0,0,0,0,0,0.0,3,1,2,0,1,0,0,0,0
8,Lawrence Guy,NWE,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
9,Devin McCourty,NWE,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
10,Kyle Van Noy,NWE,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
11,Deatrich Wise Jr.,NWE,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0
12,Christian Barmore,NWE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
13,Myles Bryant,NWE,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
14,Carl Davis,NWE,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
15,Joejuan Williams,NWE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
16,Chase Winovich,NWE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
17,Jonathan Jones,NWE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
18,Brandon King,NWE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
19,Matthew Slater,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
22,Lonnie Johnson Jr.,HOU,1,0,0,0,1,0.0,4,1,3,0,0,0,0,0,0
23,Jonathan Greenard,HOU,0,0,0,0,0,1.0,3,3,0,2,1,0,0,0,0
24,Christian Kirksey,HOU,0,0,0,0,1,0.0,10,4,6,0,0,0,0,0,0
25,Desmond King,HOU,0,0,0,0,0,0.0,9,6,3,0,0,0,0,0,0
26,Terrance Mitchell,HOU,0,0,0,0,1,0.0,7,6,1,0,0,0,0,0,1
27,Justin Reid,HOU,0,0,0,0,1,0.0,6,3,3,0,0,0,0,0,0
28,Kamu Grugier-Hill,HOU,0,0,0,0,0,0.0,5,5,0,1,0,0,0,0,0
29,Jordan Jenkins,HOU,0,0,0,0,0,0.0,5,1,4,1,1,0,0,0,0
30,Maliek Collins,HOU,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
31,Tavierre Thomas,HOU,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
32,Zach Cunningham,HOU,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
33,Jaleel Johnson,HOU,0,0,0,0,0,0.0,3,3,0,0,0,1,0,0,0
34,Roy Lopez,HOU,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0
35,Joe Thomas,HOU,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
36,DeMarcus Walker,HOU,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
37,Terrence Brooks,HOU,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
38,Neville Hewitt,HOU,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
39,Jacob Martin,HOU,0,0,0,0,0,0.0,1,1,0,1,1,0,0,0,0
40,Whitney Mercilus,HOU,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
41,Eric Murray,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
