,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Justin Fields,CHI,12,20,111,7,31.8,195,9.8,64,5.3,3.2,47,3.9,0,0.0%,5,26.3%,2,7,1,4,7,30.4%,1,3.0
1,Andy Dalton,CHI,1,1,8,1,100.0,5,5.0,5,5.0,5.0,3,3.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,
3,Derek Carr,LVR,22,35,206,7,18.4,319,9.1,97,4.4,2.8,109,5.0,2,5.7%,9,25.7%,3,5,1,1,5,12.8%,1,8.0
