,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Aaron Jones,GNB,14,103,3,31,2.2,72,5.1,1,14.0
1,AJ Dillon,GNB,8,30,1,11,1.4,19,2.4,0,
3,Samaje Perine,CIN,11,59,3,22,2.0,37,3.4,2,5.5
4,Joe Mixon,CIN,10,33,2,23,2.3,10,1.0,0,
5,Joe Burrow,CIN,3,11,1,8,2.7,3,1.0,0,
