,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Jared Goff,DET,21,35,203,11,28.2,227,6.5,57,2.7,1.6,146,7.0,1,3.1%,6,18.8%,4,6,11,3,18,46.2%,0,
2,Kirk Cousins,MIN,25,34,275,12,33.3,254,7.5,197,7.9,5.8,78,3.1,3,9.7%,2,6.5%,2,9,15,0,17,45.9%,1,4.0
