,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Khalil Herbert,CHI,18,75,4,63,3.5,12,0.7,0,
1,Damien Williams,CHI,16,64,3,57,3.6,7,0.4,1,16.0
2,Justin Fields,CHI,3,4,0,2,0.7,2,0.7,0,
4,Josh Jacobs,LVR,15,48,3,45,3.0,3,0.2,0,
5,Derek Carr,LVR,3,10,1,10,3.3,0,0.0,0,
6,Kenyan Drake,LVR,2,11,1,9,4.5,2,1.0,0,
7,Nathan Peterman,LVR,2,2,1,2,1.0,0,0.0,0,
