,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Trey Smith,G,KAN,86,100%,0,0%,4,14%
1,Lucas Niang,T,KAN,86,100%,0,0%,4,14%
2,Orlando Brown Jr.,T,KAN,86,100%,0,0%,4,14%
3,Creed Humphrey,C,KAN,86,100%,0,0%,4,14%
4,Joe Thuney,G,KAN,86,100%,0,0%,3,10%
5,Patrick Mahomes,QB,KAN,86,100%,0,0%,0,0%
6,Travis Kelce,TE,KAN,75,87%,0,0%,0,0%
7,Tyreek Hill,WR,KAN,73,85%,0,0%,0,0%
8,Demarcus Robinson,WR,KAN,65,76%,0,0%,0,0%
9,Mecole Hardman,WR,KAN,59,69%,0,0%,4,14%
10,Darrel Williams,RB,KAN,37,43%,0,0%,9,31%
11,Jerick McKinnon,RB,KAN,27,31%,0,0%,12,42%
12,Byron Pringle,WR,KAN,26,30%,0,0%,12,42%
13,Clyde Edwards-Helaire,RB,KAN,22,26%,0,0%,0,0%
14,Blake Bell,TE,KAN,17,20%,0,0%,11,38%
15,Joe Fortson,TE,KAN,14,16%,0,0%,23,80%
16,Josh Gordon,WR,KAN,9,10%,0,0%,0,0%
17,Marcus Kemp,WR,KAN,4,5%,0,0%,25,86%
18,Michael Burton,FB,KAN,2,2%,0,0%,14,48%
19,Daniel Sorensen,FS,KAN,0,0%,57,100%,5,17%
20,L'Jarius Sneed,CB,KAN,0,0%,57,100%,5,17%
21,Tyrann Mathieu,SS,KAN,0,0%,57,100%,0,0%
22,Rashad Fenton,CB,KAN,0,0%,55,96%,0,0%
23,Anthony Hitchens,LB,KAN,0,0%,47,82%,6,21%
24,Frank Clark,DE,KAN,0,0%,47,82%,0,0%
25,Nick Bolton,LB,KAN,0,0%,43,75%,2,7%
26,Tershawn Wharton,DT,KAN,0,0%,32,56%,6,21%
27,Derrick Nnadi,DT,KAN,0,0%,32,56%,6,21%
28,Michael Danna,DE,KAN,0,0%,31,54%,6,21%
29,Alex Okafor,DE,KAN,0,0%,28,49%,6,21%
30,Jarran Reed,DT,KAN,0,0%,27,47%,0,0%
31,Juan Thornhill,FS,KAN,0,0%,25,44%,12,42%
32,Willie Gay Jr.,LB,KAN,0,0%,25,44%,10,35%
33,Khalen Saunders,DT,KAN,0,0%,20,35%,0,0%
34,Mike Hughes,CB,KAN,0,0%,18,32%,16,55%
35,Ben Niemann,LB,KAN,0,0%,15,26%,15,52%
36,Demone Harris,DE,KAN,0,0%,10,18%,0,0%
37,Deandre Baker,CB,KAN,0,0%,1,2%,0,0%
38,Dorian O'Daniel,LB,KAN,0,0%,0,0%,25,86%
39,Chris Lammons,CB,KAN,0,0%,0,0%,25,86%
40,Armani Watts,SS,KAN,0,0%,0,0%,18,62%
41,Harrison Butker,K,KAN,0,0%,0,0%,9,31%
42,Tommy Townsend,P,KAN,0,0%,0,0%,6,21%
43,James Winchester,LS,KAN,0,0%,0,0%,6,21%
44,Nick Allegretti,G,KAN,0,0%,0,0%,4,14%
45,Andrew Wylie,G,KAN,0,0%,0,0%,1,3%
0,Daryl Williams,T,BUF,57,100%,0,0%,6,21%
1,Spencer Brown,T,BUF,57,100%,0,0%,6,21%
2,Dion Dawkins,T,BUF,57,100%,0,0%,6,21%
3,Josh Allen,QB,BUF,57,100%,0,0%,0,0%
4,Mitch Morse,C,BUF,57,100%,0,0%,0,0%
5,Jon Feliciano,G,BUF,57,100%,0,0%,0,0%
6,Dawson Knox,TE,BUF,55,96%,0,0%,0,0%
7,Emmanuel Sanders,WR,BUF,45,79%,0,0%,0,0%
8,Stefon Diggs,WR,BUF,42,74%,0,0%,0,0%
9,Zack Moss,RB,BUF,42,74%,0,0%,0,0%
10,Reggie Gilliam,FB,BUF,22,39%,0,0%,25,86%
11,Cole Beasley,WR,BUF,22,39%,0,0%,0,0%
12,Devin Singletary,RB,BUF,15,26%,0,0%,0,0%
13,Gabriel Davis,WR,BUF,14,25%,0,0%,0,0%
14,Tommy Sweeney,TE,BUF,10,18%,0,0%,0,0%
15,Isaiah McKenzie,WR,BUF,8,14%,0,0%,7,24%
16,Jake Kumerow,WR,BUF,7,12%,0,0%,19,66%
17,Micah Hyde,FS,BUF,3,5%,86,100%,4,14%
18,Jordan Poyer,SS,BUF,0,0%,86,100%,10,34%
19,Tremaine Edmunds,LB,BUF,0,0%,86,100%,4,14%
20,Tre'Davious White,CB,BUF,0,0%,86,100%,4,14%
21,Taron Johnson,CB,BUF,0,0%,85,99%,0,0%
22,Levi Wallace,CB,BUF,0,0%,75,87%,3,10%
23,A.J. Klein,LB,BUF,0,0%,54,63%,9,31%
24,Ed Oliver,DT,BUF,0,0%,54,63%,0,0%
25,Jerry Hughes,DE,BUF,0,0%,54,63%,0,0%
26,Star Lotulelei,DT,BUF,0,0%,50,58%,4,14%
27,Gregory Rousseau,DE,BUF,0,0%,36,42%,4,14%
28,Efe Obada,DE,BUF,0,0%,34,40%,6,21%
29,Siran Neal,CB,BUF,0,0%,33,38%,19,66%
30,Justin Zimmer,DT,BUF,0,0%,30,35%,4,14%
31,A.J. Epenesa,DE,BUF,0,0%,29,34%,11,38%
32,Carlos Basham,DE,BUF,0,0%,29,34%,2,7%
33,Mario Addison,DE,BUF,0,0%,28,33%,0,0%
34,Dane Jackson,CB,BUF,0,0%,11,13%,8,28%
35,Tyler Matakevich,LB,BUF,0,0%,0,0%,23,79%
36,Taiwan Jones,RB,BUF,0,0%,0,0%,19,66%
37,Jaquan Johnson,FS,BUF,0,0%,0,0%,19,66%
38,Tyrel Dodson,LB,BUF,0,0%,0,0%,19,66%
39,Andre Smith,LB,BUF,0,0%,0,0%,19,66%
40,Tyler Bass,K,BUF,0,0%,0,0%,13,45%
41,Matt Haack,P,BUF,0,0%,0,0%,11,38%
42,Reid Ferguson,LS,BUF,0,0%,0,0%,11,38%
43,Damar Hamlin,SS,BUF,0,0%,0,0%,6,21%
44,Cody Ford,G,BUF,0,0%,0,0%,6,21%
45,Ike Boettger,G,BUF,0,0%,0,0%,6,21%
46,Ryan Bates,C,BUF,0,0%,0,0%,6,21%
