,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Justin Pugh,G,ARI,61,100%,0,0%,4,21%
1,Josh Jones,G,ARI,61,100%,0,0%,4,21%
2,D.J. Humphries,T,ARI,61,100%,0,0%,4,21%
3,Kelvin Beachum,T,ARI,61,100%,0,0%,0,0%
4,Kyler Murray,QB,ARI,61,100%,0,0%,0,0%
5,DeAndre Hopkins,WR,ARI,56,92%,0,0%,0,0%
6,A.J. Green,WR,ARI,49,80%,0,0%,1,5%
7,Rodney Hudson,C,ARI,38,62%,0,0%,0,0%
8,Chase Edmonds,RB,ARI,37,61%,0,0%,1,5%
9,Christian Kirk,WR,ARI,33,54%,0,0%,1,5%
10,Demetrius Harris,TE,ARI,32,52%,0,0%,10,53%
11,Rondale Moore,WR,ARI,29,48%,0,0%,5,26%
12,James Conner,RB,ARI,29,48%,0,0%,1,5%
13,Max Garcia,C,ARI,25,41%,0,0%,4,21%
14,Maxx Williams,TE,ARI,25,41%,0,0%,2,11%
15,Ross Travis,TE,ARI,9,15%,0,0%,4,21%
16,Antoine Wesley,WR,ARI,3,5%,0,0%,2,11%
17,Sean Harlow,G,ARI,1,2%,0,0%,4,21%
18,Jordan Hicks,LB,ARI,0,0%,65,100%,3,16%
19,Budda Baker,SS,ARI,0,0%,64,98%,2,11%
20,Robert Alford,CB,ARI,0,0%,64,98%,2,11%
21,Antonio Hamilton,CB,ARI,0,0%,63,97%,2,11%
22,Isaiah Simmons,LB,ARI,0,0%,62,95%,2,11%
23,J.J. Watt,DE,ARI,0,0%,54,83%,2,11%
24,Jalen Thompson,FS,ARI,0,0%,53,82%,2,11%
25,Chandler Jones,LB,ARI,0,0%,46,71%,0,0%
26,Zach Allen,DE,ARI,0,0%,44,68%,2,11%
27,Zaven Collins,LB,ARI,0,0%,34,52%,9,48%
28,Corey Peters,DT,ARI,0,0%,33,51%,2,11%
29,Markus Golden,LB,ARI,0,0%,33,51%,0,0%
30,Jace Whittaker,CB,ARI,0,0%,30,46%,6,32%
31,Leki Fotu,DT,ARI,0,0%,23,35%,6,32%
32,Rashard Lawrence,NT,ARI,0,0%,22,34%,0,0%
33,Dennis Gardeck,LB,ARI,0,0%,9,14%,14,74%
34,Devon Kennard,LB,ARI,0,0%,8,12%,0,0%
35,Tanner Vallejo,LB,ARI,0,0%,6,9%,15,79%
36,Zeke Turner,LB,ARI,0,0%,2,3%,7,37%
37,Chris Banjo,FS,ARI,0,0%,0,0%,15,79%
38,Kylie Fitts,LB,ARI,0,0%,0,0%,13,69%
39,Jonathan Ward,RB,ARI,0,0%,0,0%,12,63%
40,Deionte Thompson,SS,ARI,0,0%,0,0%,8,42%
41,Aaron Brewer,LS,ARI,0,0%,0,0%,8,42%
42,Matt Prater,K,ARI,0,0%,0,0%,8,42%
43,Andy Lee,P,ARI,0,0%,0,0%,8,42%
44,Eno Benjamin,RB,ARI,0,0%,0,0%,6,32%
45,Andy Isabella,WR,ARI,0,0%,0,0%,5,26%
46,Danny Isidora,G,ARI,0,0%,0,0%,2,11%
0,Laken Tomlinson,G,SFO,65,100%,0,0%,2,11%
1,Daniel Brunskill,G,SFO,65,100%,0,0%,2,11%
2,Mike McGlinchey,T,SFO,65,100%,0,0%,2,11%
3,Trent Williams,T,SFO,65,100%,0,0%,0,0%
4,Alex Mack,C,SFO,65,100%,0,0%,0,0%
5,Trey Lance,QB,SFO,65,100%,0,0%,0,0%
6,Ross Dwelley,TE,SFO,59,91%,0,0%,6,32%
7,Deebo Samuel,WR,SFO,56,86%,0,0%,1,5%
8,Brandon Aiyuk,WR,SFO,46,71%,0,0%,3,16%
9,Elijah Mitchell,RB,SFO,44,68%,0,0%,0,0%
10,Kyle Juszczyk,FB,SFO,42,65%,0,0%,2,11%
11,Mohamed Sanu,WR,SFO,30,46%,0,0%,1,5%
12,Charlie Woerner,TE,SFO,21,32%,0,0%,5,26%
13,Travis Benjamin,WR,SFO,15,23%,0,0%,0,0%
14,Trent Sherfield,WR,SFO,9,14%,0,0%,9,47%
15,Trey Sermon,RB,SFO,2,3%,0,0%,11,58%
16,Tanner Hudson,TE,SFO,1,2%,0,0%,7,37%
17,Jimmie Ward,FS,SFO,0,0%,61,100%,7,37%
18,Josh Norman,CB,SFO,0,0%,61,100%,1,5%
19,Fred Warner,LB,SFO,0,0%,61,100%,1,5%
20,Jaquiski Tartt,SS,SFO,0,0%,61,100%,1,5%
21,Emmanuel Moseley,CB,SFO,0,0%,61,100%,1,5%
22,Azeez Al-Shaair,LB,SFO,0,0%,56,92%,4,21%
23,Dontae Johnson,CB,SFO,0,0%,44,72%,6,32%
24,Arik Armstead,DE,SFO,0,0%,42,69%,6,32%
25,Nick Bosa,DE,SFO,0,0%,42,69%,1,5%
26,Javon Kinlaw,DT,SFO,0,0%,36,59%,3,16%
27,D.J. Jones,DT,SFO,0,0%,26,43%,4,21%
28,Kentavius Street,DE,SFO,0,0%,25,41%,1,5%
29,Samson Ebukam,DE,SFO,0,0%,22,36%,1,5%
