,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Carson Wentz,IND,25,35,402,2,0,2,12,76,128.5,2,5,0,4,0,0,0,0,0,1,1
1,Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,15,53,1,19,4,3,116,1,76,0,0
2,Marlon Mack,IND,0,0,0,0,0,0,0,0,,5,47,0,22,2,1,7,0,7,0,0
3,Nyheim Hines,IND,0,0,0,0,0,0,0,0,,4,18,0,11,1,0,0,0,0,0,0
4,Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,89,1,42,0,0
5,Parris Campbell,IND,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,56,0,23,0,0
6,Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,50,0,24,0,0
7,Zach Pascal,IND,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,48,0,31,0,0
8,Kylen Granson,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,19,0,15,0,0
9,Ashton Dulin,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,13,0,15,0,0
10,Jack Doyle,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
13,Lamar Jackson,BAL,37,43,442,4,0,2,5,43,140.5,14,62,0,13,0,0,0,0,0,1,1
14,Latavius Murray,BAL,0,0,0,0,0,0,0,0,,6,17,0,6,3,2,13,0,7,0,0
15,Ty'Son Williams,BAL,0,0,0,0,0,0,0,0,,4,6,0,5,2,2,15,0,8,0,0
16,Devonta Freeman,BAL,0,0,0,0,0,0,0,0,,1,1,0,1,4,3,34,0,15,0,0
17,Mark Andrews,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,13,11,147,2,28,0,0
18,Marquise Brown,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,10,9,125,2,43,0,0
19,Devin Duvernay,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,45,0,17,0,0
20,Sammy Watkins,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,35,0,28,0,0
21,James Proche,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,0,11,0,0
22,Josh Oliver,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,13,0,7,0,0
