,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Greedy Williams,CLE,0,13,8,61.5%,65,8.1,5.0,1,99.8,4.5,27,38,0,0,0,0.0,0,10,0,0.0%
1,Troy Hill,CLE,0,7,5,71.4%,95,19.0,13.6,0,113.7,12.6,52,43,2,0,0,0.0,0,5,1,16.7%
2,A.J. Green,CLE,0,11,5,45.5%,126,25.2,11.5,1,118.0,15.4,57,69,0,0,0,0.0,0,6,0,0.0%
3,Anthony Walker,CLE,0,3,2,66.7%,18,9.0,6.0,0,82.6,0.3,0,18,0,0,0,0.0,0,6,0,0.0%
4,Jeremiah Owusu-Koramoah,CLE,0,2,2,100.0%,11,5.5,5.5,0,89.6,-2.0,-4,15,3,0,0,0.0,0,4,3,42.9%
5,Ronnie Harrison,CLE,0,3,2,66.7%,61,30.5,20.3,2,149.3,12.0,32,29,0,0,0,0.0,0,2,1,33.3%
6,John Johnson,CLE,0,1,1,100.0%,14,14.0,14.0,0,118.7,14.0,14,0,0,0,0,0.0,0,4,1,20.0%
7,Denzel Ward,CLE,0,2,1,50.0%,8,8.0,4.0,0,60.4,8.0,5,3,0,0,0,0.0,0,1,0,0.0%
8,Myles Garrett,CLE,0,0,0,,,,,,,,,,0,4,2,1.0,7,2,0,0.0%
9,Takkarist McKinley,CLE,0,0,0,,,,,,,,,,1,2,1,0.0,3,1,0,0.0%
10,Sione Takitaki,CLE,0,0,0,,,,,,,,,,0,0,1,0.0,1,5,0,0.0%
11,M.J. Stewart,CLE,0,0,0,,,,,,,,,,1,1,0,0.0,1,0,0,
12,Ifeadi Odenigbo,CLE,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
13,Jordan Elliott,CLE,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
14,Malik Jackson,CLE,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,1,50.0%
15,Malik McDowell,CLE,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
17,Drue Tranquill,LAC,0,6,6,100.0%,55,9.2,9.2,0,104.9,-0.8,-5,60,1,0,0,0.0,0,11,2,15.4%
18,Asante Samuel Jr.,LAC,0,6,5,83.3%,68,13.6,11.3,1,153.5,11.2,32,36,0,0,0,0.0,0,3,2,40.0%
19,Derwin James,LAC,0,5,3,60.0%,45,15.0,9.0,0,89.6,10.6,24,21,1,0,0,1.0,1,16,0,0.0%
20,Michael Davis,LAC,0,5,3,60.0%,24,8.0,4.8,0,72.1,21.8,21,3,0,0,0,0.0,0,3,0,0.0%
21,Tevaughn Campbell,LAC,0,2,2,100.0%,23,11.5,11.5,0,114.6,9.5,19,4,0,0,0,0.0,0,2,0,0.0%
22,Uchenna Nwosu,LAC,0,1,1,100.0%,1,1.0,1.0,0,79.2,-1.0,-1,2,0,2,0,0.0,2,1,1,50.0%
23,Kyler Fackrell,LAC,0,1,1,100.0%,12,12.0,12.0,0,116.7,0.0,0,12,0,1,0,0.0,1,2,1,33.3%
24,Nasir Adderley,LAC,0,1,1,100.0%,71,71.0,71.0,1,158.3,15.0,15,56,0,0,0,0.0,0,8,5,38.5%
25,Chris Harris Jr.,LAC,0,1,1,100.0%,6,6.0,6.0,0,91.7,5.0,5,1,0,0,0,0.0,0,1,0,0.0%
26,Joey Bosa,LAC,0,0,0,,,,,,,,,,0,2,0,0.0,2,3,1,25.0%
27,Linval Joseph,LAC,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,1,25.0%
28,Joe Gaziano,LAC,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,1,50.0%
29,Jerry Tillery,LAC,0,0,0,,,,,,,,,,0,0,0,0.0,0,6,1,14.3%
30,Christian Covington,LAC,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
31,Alohi Gilman,LAC,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
32,Kyzir White,LAC,0,1,0,0.0%,,,0.0,,39.6,1.0,,,1,0,0,0.0,0,5,0,0.0%
