,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Diontae Spencer,DEN,2,40,20.0,0,22,2,26,13.0,0,13
3,Ray-Ray McCloud,PIT,2,35,17.5,0,20,1,0,0.0,0,0
