,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Jonathan Taylor,IND,15,53,5,20,1.3,33,2.2,0,
1,Marlon Mack,IND,5,47,3,31,6.2,16,3.2,0,
2,Nyheim Hines,IND,4,18,2,5,1.3,13,3.3,2,2.0
3,Carson Wentz,IND,2,5,0,2,1.0,3,1.5,0,
5,Lamar Jackson,BAL,14,62,5,21,1.5,41,2.9,2,7.0
6,Latavius Murray,BAL,6,17,2,9,1.5,8,1.3,0,
7,Ty'Son Williams,BAL,4,6,0,3,0.8,3,0.8,0,
8,Devonta Freeman,BAL,1,1,0,0,0.0,1,1.0,0,
