,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Kyle Fuller,G,SEA,65,100%,0,0%,4,14%
1,Damien Lewis,G,SEA,65,100%,0,0%,4,14%
2,Gabe Jackson,G,SEA,65,100%,0,0%,4,14%
3,Brandon Shell,T,SEA,65,100%,0,0%,4,14%
4,Duane Brown,T,SEA,65,100%,0,0%,0,0%
5,Will Dissly,TE,SEA,57,88%,0,0%,14,50%
6,Tyler Lockett,WR,SEA,56,86%,0,0%,0,0%
7,D.K. Metcalf,WR,SEA,48,74%,0,0%,0,0%
8,Alex Collins,RB,SEA,46,71%,0,0%,0,0%
9,Freddie Swain,WR,SEA,40,62%,0,0%,6,21%
10,Russell Wilson,QB,SEA,40,62%,0,0%,0,0%
11,Colby Parkinson,TE,SEA,35,54%,0,0%,6,21%
12,Geno Smith,QB,SEA,25,38%,0,0%,0,0%
13,DeeJay Dallas,RB,SEA,14,22%,0,0%,17,61%
14,Penny Hart,WR,SEA,12,18%,0,0%,7,25%
15,Travis Homer,RB,SEA,8,12%,0,0%,18,64%
16,Phillip Dorsett,WR,SEA,5,8%,0,0%,0,0%
17,Tyler Mabry,TE,SEA,3,5%,0,0%,10,36%
18,Nick Bellore,LB,SEA,1,2%,0,0%,18,64%
19,Sidney Jones,CB,SEA,0,0%,67,100%,6,21%
20,Bobby Wagner,LB,SEA,0,0%,67,100%,6,21%
21,D.J. Reed,CB,SEA,0,0%,67,100%,0,0%
22,Quandre Diggs,FS,SEA,0,0%,67,100%,0,0%
23,Jamal Adams,SS,SEA,0,0%,67,100%,0,0%
24,Jordyn Brooks,LB,SEA,0,0%,61,91%,4,14%
25,Rasheem Green,DE,SEA,0,0%,48,72%,6,21%
26,Poona Ford,NT,SEA,0,0%,45,67%,6,21%
27,Al Woods,DT,SEA,0,0%,43,64%,7,25%
28,Kerry Hyder,DE,SEA,0,0%,39,58%,7,25%
29,Ugo Amadi,FS,SEA,0,0%,27,40%,15,54%
30,Bryan Mone,NT,SEA,0,0%,26,39%,0,0%
31,Darrell Taylor,DE,SEA,0,0%,22,33%,10,36%
32,Benson Mayowa,LB,SEA,0,0%,22,33%,0,0%
33,Carlos Dunlap,LB,SEA,0,0%,20,30%,0,0%
34,L.J. Collier,DE,SEA,0,0%,19,28%,6,21%
35,Marquise Blair,FS,SEA,0,0%,18,27%,7,25%
36,Ryan Neal,SS,SEA,0,0%,6,9%,23,82%
37,Alton Robinson,DE,SEA,0,0%,6,9%,3,11%
38,Tre Flowers,CB,SEA,0,0%,0,0%,18,64%
39,Jon Rhattigan,LB,SEA,0,0%,0,0%,18,64%
40,Cody Barton,LB,SEA,0,0%,0,0%,18,64%
41,Tyler Ott,LS,SEA,0,0%,0,0%,8,29%
42,Michael Dickson,P,SEA,0,0%,0,0%,8,29%
43,Jason Myers,K,SEA,0,0%,0,0%,8,29%
44,Dakoda Shepley,C,SEA,0,0%,0,0%,4,14%
45,Blessuan Austin,CB,SEA,0,0%,0,0%,4,14%
46,Jamarco Jones,T,SEA,0,0%,0,0%,4,14%
0,Brian Allen,C,LAR,67,100%,0,0%,5,18%
1,Rob Havenstein,T,LAR,67,100%,0,0%,5,18%
2,David Edwards,G,LAR,67,100%,0,0%,5,18%
3,Austin Corbett,G,LAR,67,100%,0,0%,5,18%
4,Andrew Whitworth,T,LAR,67,100%,0,0%,0,0%
5,Matthew Stafford,QB,LAR,67,100%,0,0%,0,0%
6,Robert Woods,WR,LAR,66,99%,0,0%,1,4%
7,Cooper Kupp,WR,LAR,59,88%,0,0%,7,25%
8,Tyler Higbee,TE,LAR,56,84%,0,0%,5,18%
9,Darrell Henderson,RB,LAR,44,66%,0,0%,0,0%
10,Van Jefferson,WR,LAR,39,58%,0,0%,1,4%
11,Johnny Mundt,TE,LAR,28,42%,0,0%,15,54%
12,Sony Michel,RB,LAR,23,34%,0,0%,0,0%
13,DeSean Jackson,WR,LAR,20,30%,0,0%,0,0%
14,Jalen Ramsey,CB,LAR,0,0%,65,100%,5,18%
15,Taylor Rapp,FS,LAR,0,0%,65,100%,1,4%
16,Jordan Fuller,SS,LAR,0,0%,65,100%,0,0%
17,Leonard Floyd,LB,LAR,0,0%,63,97%,0,0%
18,Aaron Donald,DT,LAR,0,0%,60,92%,0,0%
19,Darious Williams,CB,LAR,0,0%,58,89%,0,0%
20,Robert Rochell,CB,LAR,0,0%,54,83%,0,0%
21,Troy Reeder,LB,LAR,0,0%,51,78%,23,82%
22,Sebastian Joseph-Day,NT,LAR,0,0%,50,77%,0,0%
23,Kenny Young,LB,LAR,0,0%,42,65%,0,0%
24,Terrell Lewis,LB,LAR,0,0%,41,63%,0,0%
25,Greg Gaines,NT,LAR,0,0%,23,35%,0,0%
26,Nick Scott,SS,LAR,0,0%,19,29%,23,82%
27,Ogbonnia Okoronkwo,LB,LAR,0,0%,17,26%,6,21%
